The	The	dt	The	the	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
their	their	po32	their	their	0
Agent	Agent	n1	Agent	agent	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
affayres	affayres	n2	affairs	affair	0
of	of	pp-f	of	of	0
merchandises	merchandises	n2	merchandises	merchandise	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
differences	differences	n2	differences	difference	0
by	by	p-acp	by	by	0
arbitrable	arbitrable	j	arbitrable	arbitrable	0
order	order	n1	order	order	0
were	were	vbdr	were	be	0
reduced	reduced	vvn	reduced	reduce	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
3000	3000	crd	3000	3000	0
rubbles	rubbles	n2	rubbles	rubble	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	d	much	much	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
beene	beene	vbn	been	be	0
payed	payed	vvn	paid	pay	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
councell	councell	n1	council	council	0
or	or	cc	or	or	0
magistrates	magistrates	n2	magistrates	magistrate	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
by	by	p-acp	by	by	0
very	very	av	very	very	0
credible	credible	j	credible	credible	0
information	information	n1	information	information	0
and	and	cc	and	and	0
testimony	testimony	n1	testimony	testimony	0
:	:	:	:	:	0
and	and	cc	and	and	0
whereas	whereas	cs	whereas	whereas	0
also	also	av	also	also	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Turnbull	Turnbull	np1	Turnbull	Turnbull	0
was	was	vbds	was	be	0
further	further	av-jc	further	further	0
indebted	indebted	vvn	indebted	indebt	0
by	by	p-acp	by	by	0
billes	billes	n2	bills	bill	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
divers	divers	j	diverse	diverse	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
amounting	amounting	vvg	amounting	amount	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
1326	1326	crd	1326	1326	0
pounds	pounds	n2	pounds	pound	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
billes	billes	n2	bills	bill	0
are	are	vbr	are	be	0
exemplified	exemplified	vvn	exemplified	exemplify	0
under	under	p-acp	under	under	0
our	our	po12	our	our	0
great	great	j	great	great	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
426	426	crd	426	426	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sent	sent	vvn	sent	send	0
over	over	a-acp	over	over	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
bearer	bearer	n1	bearer	bearer	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
summes	summes	n2	sums	sum	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
often	often	av	often	often	0
promised	promised	vvn	promised	promise	0
payment	payment	n1	payment	payment	0
:	:	:	:	:	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Majestie	Majestie	n1	Majesty	majesty	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
approoved	approoved	j-vvn	approved	approve	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
councell	councell	n1	council	council	0
and	and	cc	and	and	0
magistrates	magistrates	n2	magistrates	magistrate	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
severall	severall	j	several	several	0
debts	debts	n2	debts	debt	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
merchants	merchants	n2	merchant's	merchant	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
merchandise	merchandise	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
debts	debts	n2	debts	debt	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Turnbull	Turnbull	np1	Turnbull	Turnbull	0
:	:	:	:	:	0
whereof	whereof	c-crq	whereof	whereof	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
councell	councell	n1	council	council	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
informed	informed	vvn	informed	inform	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
merchants	merchants	n2	merchant's	merchant	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
We	We	pns12	We	we	0
trust	trust	vvb	trust	trust	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
need	need	vvi	need	need	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
new	new	j	new	new	0
request	request	n1	request	request	0
by	by	p-acp	by	by	0
motion	motion	n1	motion	motion	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
that	that	cst	that	that	0
some	some	d	some	some	0
order	order	n1	order	order	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
finding	finding	vvg	finding	find	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
merchants	merchants	n2	merchant's	merchant	0
goods	goods	n2-j	goods	good	0
seised	seised	vvn	seized	seize	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
majesties	majesties	n2	majesties	majesty	0
use	use	vvb	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
possession	possession	n1	possession	possession	0
of	of	pp-f	of	of	0
John	John	np1	John	John	0
Chappel	Chappel	np1	Chappel	Chappel	0
their	their	po32	their	their	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
granted	granted	vvd	granted	grant	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
already	already	av	already	already	0
performed	performed	vvn	performed	perform	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
order	order	n1	order	order	0
.	.	.	.	.	1
We	We	pns12	We	we	0
therfore	therfore	av	therefore	therefore	0
intreat	intreat	vvb	entreat	entreat	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
conveniently	conveniently	av-j	conveniently	convenient	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
or	or	cc	or	or	0
recompense	recompense	n1	recompense	recompense	0
be	be	vbb	be	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
merchants	merchants	n2	merchant's	merchant	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
repairing	repairing	vvg	repairing	repair	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sundry	sundry	j	sundry	sundry	0
great	great	j	great	great	0
losses	losses	n2	losses	loss	0
aswell	aswell	av	aswell	aswell	0
therein	therein	av	therein	therein	0
as	as	c-acp	as	as	0
otherwise	otherwise	av	otherwise	otherwise	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
sundry	sundry	j	sundry	sundry	0
wayes	wayes	n2	ways	way	0
sustained	sustained	vvn	sustained	sustain	0
.	.	.	.	.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
deare	deare	j-jn	deer	dear	0
and	and	cc	and	and	0
loving	loving	j-vvg	loving	love	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
our	our	po12	our	our	0
occasions	occasions	n2	occasions	occasion	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
preferred	preferred	vvn	preferred	prefer	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
entire	entire	j	entire	entire	0
league	league	n1	league	league	0
and	and	cc	and	and	0
amitie	amitie	n1	amity	amity	0
,	,	,	,	,	0
descending	descending	vvg	descending	descend	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
inheritance	inheritance	n1	inheritance	inheritance	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
succession	succession	n1	succession	succession	0
from	from	p-acp	from	from	0
both	both	d	both	both	0
our	our	po12	our	our	0
ancestours	ancestours	n2	ancestors	ancestor	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
pro-genitours	pro-genitours	j	progenitors	progenitors	0
:	:	:	:	:	0
so	so	av	so	so	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
be	be	vbi	be	be	0
carefull	carefull	j	careful	careful	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
good	good	j	good	good	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
holde	holde	vvi	hold	hold	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
posterity	posterity	n1	posterity	posterity	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
mistaking	mistaking	n-vvg	mistaking	mistake	0
or	or	cc	or	or	0
errour	errour	n1	error	error	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
side	side	n1	side	side	0
do	do	vdb	do	do	0
rise	rise	vvi	rise	rise	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
not	not	xx	not	not	0
accomplishing	accomplishing	vvg	accomplishing	accomplish	0
of	of	pp-f	of	of	0
circumstances	circumstances	n2	circumstances	circumstance	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fashion	fashion	n1	fashion	fashion	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
countreys	countreys	ng2	countries'	country	0
and	and	cc	and	and	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
same	same	d	same	same	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
enterchangeable	enterchangeable	j	interchangeable	interchangeable	0
letters	letters	n2	letters	letter	0
be	be	vbb	be	be	0
reconciled	reconciled	vvn	reconciled	reconcile	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
league	league	n1	league	league	0
and	and	cc	and	and	0
amitie	amitie	n1	amity	amity	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
way	way	n1	way	way	0
impeached	impeached	vvn	impeached	impeach	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
particular	particular	j	particular	particular	0
occasion	occasion	n1	occasion	occasion	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
we	we	pns12	we	we	0
recommend	recommend	vvb	recommend	recommend	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tuition	tuition	n1	tuition	tuition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
High	High	j	High	high	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
our	our	po12	our	our	0
royall	royall	j	royal	royal	0
Palace	Palace	n1	Palace	palace	0
of	of	pp-f	of	of	0
Whitehall	Whitehall	np1	Whitehall	Whitehall	0
the	the	dt	the	the	0
14	14	crd	14	14	0
of	of	pp-f	of	of	0
January	January	np1	January	January	0
,	,	,	,	,	0
anno	anno	fw-la	anno	anno	0
Domini	Domini	fw-la	Domini	domini	0
1591.	1591.	crd	1591.	1591.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
Emperor	Emperor	n1	Emperor	emperor	0
seised	seised	vvn	seized	seize	0
our	our	po12	our	our	0
merchants	merchants	n2	merchant's	merchant	0
goods	goods	n2-j	goods	good	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
.	.	.	.	.	1
