Articles	Articles	n2	Articles	article	0
if	if	cs	if	if	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
261.	261.	crd	261.	261.	0
]	]	]	]	]	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
certified	certified	vvn	certified	certify	0
credibly	credibly	av-j	credibly	credible	0
,	,	,	,	,	0
that	that	cst	that	that	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
first	first	ord	first	first	0
ships	ships	n2	ships	ship	0
be	be	vbb	be	be	0
arrived	arrived	vvn	arrived	arrive	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
place	place	n1	place	place	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
passage	passage	n1	passage	passage	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	av	then	then	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
discretion	discretion	n1	discretion	discretion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Agents	Agents	n2	Agents	agent	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
appointed	appointed	vvn	appointed	appoint	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
their	their	po32	their	their	0
estate	estate	n1	estate	estate	0
&	&	cc	&	and	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
,	,	,	,	,	0
refresh	refresh	vvi	refresh	refresh	0
,	,	,	,	,	0
relieve	relieve	vvb	relieve	relieve	0
,	,	,	,	,	0
and	and	cc	and	and	0
furnish	furnish	vvi	furnish	furnish	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
necessaries	necessaries	n2-j	necessaries	necessary	0
and	and	cc	and	and	0
requisites	requisites	n2-j	requisites	requisite	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
common	common	j	common	common	0
charges	charges	n2	charges	charge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
imbrace	imbrace	vvi	embrace	embrace	0
,	,	,	,	,	0
accept	accept	vvb	accept	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
intreat	intreat	vvi	entreat	entreat	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
oure	oure	po12	our	our	0
deare	deare	n1	deer	deer	0
and	and	cc	and	and	0
welbeloved	welbeloved	j	well-beloved	well-beloved	0
brethren	brethren	n2	brothers	brethren	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
advertising	advertising	vvg	advertising	advertise	0
Syr	Syr	n1	Sir	sir	0
Hugh	Hugh	np1	Hugh	Hugh	0
Willoughbie	Willoughbie	np1	Willoughbie	Willoughbie	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
carefulnes	carefulnes	n1	carefulness	carefulness	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
their	their	po32	their	their	0
long	long	j	long	long	0
absence	absence	n1	absence	absence	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
absence	absence	n1	absence	absence	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
commoditie	commoditie	n1	commodity	commodity	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
then	then	av	then	then	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
present	present	j	present	present	0
.	.	.	.	.	1
285	285	crd	285	285	0
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
17	17	crd	17	17	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
decreed	decreed	vvn	decreed	decree	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
shal	shal	vmb	shall	shall	0
arrive	arrive	vvi	arrive	arrive	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
going	going	vvg	going	go	0
foorth	foorth	av	forth	forth	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
Agents	Agents	n2	Agents	agent	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
master	master	n1	master	master	0
Chancelor	Chancelor	n1	Chancellor	chancellor	0
grand	grand	j	grand	grand	0
pilot	pilot	n1	pilot	pilot	0
,	,	,	,	,	0
John	John	np1	John	John	0
Brooke	Brooke	n1	Brook	brook	0
merchant	merchant	n1	merchant	merchant	0
,	,	,	,	,	0
deputed	deputed	vvn	deputed	depute	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
John	John	np1	John	John	0
Buckland	Buckland	np1	Buckland	Buckland	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
,	,	,	,	,	0
John	John	np1	John	John	0
Howlet	Howlet	n1	Howlet	owlet	0
master	master	n1	master	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
John	John	np1	John	John	0
Robins	Robins	npg1	Robins	Robin	0
pilot	pilot	n1	pilot	pilot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Philip	Philip	n1	Philip	fillip	0
and	and	cc	and	and	0
Marie	Marie	vvi	marry	marry	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
conferre	conferre	vvi	confer	confer	0
and	and	cc	and	and	0
consult	consult	vvi	consult	consult	0
together	together	av	together	together	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
profitable	profitable	j	profitable	profitable	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
therfore	therfore	av	therefore	therefore	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
bargaine	bargaine	n1	bargain	bargain	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
captaine	captaine	n1	captain	captain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
castle	castle	n1	castle	castle	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
place	place	n1	place	place	0
,	,	,	,	,	0
or	or	cc	or	or	0
alongst	alongst	p-acp	alongst	alongst	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
large	large	j	large	large	0
quantity	quantity	n1	quantity	quantity	0
of	of	pp-f	of	of	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
drie	drie	j	dry	dry	0
or	or	cc	or	or	0
wet	wet	j	wet	wet	0
,	,	,	,	,	0
killed	killed	vvn	killed	kill	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
naturals	naturals	n2-j	naturals	natural	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
men	men	n2	men	man	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
price	price	n1	price	price	0
reasonable	reasonable	j	reasonable	reasonable	0
for	for	p-acp	for	for	0
trucke	trucke	vvi	truck	truck	0
of	of	pp-f	of	of	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
meale	meale	n1	meal	meal	0
,	,	,	,	,	0
salt	salt	n1	salt	salt	0
,	,	,	,	,	0
or	or	cc	or	or	0
beere	beere	n1	beer	beer	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
traine	traine	n1	train	train	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
commodity	commodity	n1	commodity	commodity	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
there	there	a-acp	there	there	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
season	season	n1	season	season	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
there	there	pc-acp	there	there	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
had	had	vhd	had	have	0
or	or	cc	or	or	0
found	found	vvd	found	find	0
sufficient	sufficient	j	sufficient	sufficient	0
lading	lading	n-vvg	lading	lade	0
for	for	p-acp	for	for	0
both	both	d	both	both	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
bought	bought	vvn	bought	buy	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
conferre	conferre	vvi	confer	confer	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
naturals	naturals	n2-j	naturals	natural	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
continuance	continuance	n1	continuance	continuance	0
in	in	p-acp	in	in	0
hanting	hanting	vvg	haunting	haunt	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
if	if	cs	if	if	0
profit	profit	n1	profit	profit	0
wil	wil	vmb	will	will	0
so	so	av	so	so	0
arise	arise	vvi	arise	arise	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
returne	returne	n1	return	return	0
may	may	vmb	may	may	0
receive	receive	vvi	receive	receive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
any	any	d	any	any	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
lading	lading	n-vvg	lading	lade	0
homeward	homeward	av	homeward	homeward	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
amount	amount	vvi	amount	amount	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
expedient	expedient	j	expedient	expedient	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Philip	Philip	n1	Philip	fillip	0
to	to	pc-acp	to	to	0
abide	abide	vvi	abide	abide	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
the	the	dt	the	the	0
returne	returne	n1	return	return	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
or	or	cc	or	or	0
getting	getting	vvg	getting	get	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
may	may	vmb	may	may	0
returne	returne	vvi	return	return	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
first	first	ord	first	first	0
good	good	j	good	good	0
wind	wind	n1	wind	wind	0
to	to	p-acp	to	to	0
England	England	np1	England	England	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
abiding	abiding	vvg	abiding	abide	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
&	&	cc	&	and	0
accord	accord	vvi	accord	accord	0
certainely	certainely	av-j	certainly	certain	0
among	among	p-acp	among	among	0
themselves	themselves	px32	themselves	themselves	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
arrivall	arrivall	n1	arrival	arrival	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
certaintie	certaintie	n1	certainty	certainty	0
may	may	vmb	may	may	0
(	(	(	(	(	0
upon	upon	p-acp	upon	upon	0
good	good	j	good	good	0
deliberation	deliberation	n1	deliberation	deliberation	0
)	)	)	)	)	0
be	be	vbb	be	be	0
so	so	av	so	so	0
ordered	ordered	vvn	ordered	order	0
and	and	cc	and	and	0
determined	determined	vvn	determined	determine	0
betweene	betweene	p-acp	between	between	0
both	both	d	both	both	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
one	one	pi	one	one	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
determinations	determinations	n2	determinations	determination	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
duplicate	duplicate	j	duplicate	duplicate	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
with	with	p-acp	with	with	0
ech	ech	d	each	each	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
order	order	n1	order	order	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
.	.	.	.	.	1
18	18	crd	18	18	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
that	that	cst	that	that	0
John	John	np1	John	John	0
Brooke	Brooke	vvi	Brook	brook	0
our	our	po12	our	our	0
marchant	marchant	n1	merchant	merchant	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
take	take	vvb	take	take	0
good	good	j	good	good	0
advise	advise	n1	advice	advice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Agents	Agents	n2	Agents	agent	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
whiles	whiles	cs	while	while	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
,	,	,	,	,	0
he	he	pns31	he	he	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
good	good	j	good	good	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
,	,	,	,	,	0
make	make	vvb	make	make	0
bargains	bargains	n2	bargains	bargain	0
advisedly	advisedly	av-vvn	advisedly	advise	0
,	,	,	,	,	0
not	not	xx	not	not	0
crediting	crediting	vvg	crediting	credit	0
the	the	dt	the	the	0
people	people	n1	people	people	0
untill	untill	c-acp	until	until	0
their	their	po32	their	their	0
natures	natures	n2	nature's	nature	0
,	,	,	,	,	0
dispositions	dispositions	n2	dispositions	disposition	0
&	&	cc	&	and	0
fidelities	fidelities	n2	fidelities	fidelity	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
well	well	av	well	well	0
tried	tried	vvn	tried	try	0
,	,	,	,	,	0
make	make	vvb	make	make	0
286	286	crd	286	286	0
no	no	zz	no	no	0
debts	debts	n2	debts	debt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
ware	ware	n1	ware	ware	0
for	for	p-acp	for	for	0
ware	ware	n1	ware	ware	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
rather	rather	av-c	rather	rather	0
be	be	vbi	be	be	0
trusted	trusted	vvn	trusted	trust	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
trust	trust	vvi	trust	trust	0
.	.	.	.	.	1
Note	Note	n1	Note	note	0
diligently	diligently	av-j	diligently	diligent	0
what	what	r-crq	what	what	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Vote	Vote	n1	Vote	vote	0
.	.	.	.	.	0
best	best	js	best	best	0
wares	wares	n2	wares	ware	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
howe	howe	c-crq	how	how	0
the	the	dt	the	the	0
fishe	fishe	n1	fish	fish	0
falleth	falleth	vvz	falls	fall	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
meane	meane	j	mean	mean	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
bought	bought	vvn	bought	buy	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
kindes	kindes	n2	kinds	kind	0
and	and	cc	and	and	0
diversities	diversities	n2	diversities	diversity	0
of	of	pp-f	of	of	0
sortes	sortes	n2	sorts	sort	0
in	in	p-acp	in	in	0
fishes	fishes	n2	fish	fish	0
be	be	vbb	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
keepe	keepe	vvi	keep	keep	0
better	better	av-jc	better	better	0
in	in	p-acp	in	in	0
bulke	bulke	n1	bulk	bulk	0
piled	piled	vvn	piled	pile	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
caske	caske	n1	cask	cask	0
.	.	.	.	.	1
19	19	crd	19	19	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
he	he	pns31	he	he	0
to	to	p-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
diligent	diligent	j	diligent	diligent	0
eye	eye	n1	eye	eye	0
&	&	cc	&	and	0
circumspection	circumspection	n1	circumspection	circumspection	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
beere	beere	n1	beer	beer	0
,	,	,	,	,	0
salt	salt	n1	salt	salt	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
liquid	liquid	j-jn	liquid	liquid	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
any	any	d	any	any	0
waste	waste	n1	waste	waste	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
contracts	contracts	n2	contracts	contract	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
advise	advise	vvi	advice	advise	0
,	,	,	,	,	0
counsel	counsel	n1	counsel	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
consent	consent	n1	consent	consent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
master	master	n1	master	master	0
and	and	cc	and	and	0
pilot	pilot	n1	pilot	pilot	0
,	,	,	,	,	0
the	the	dt	the	the	0
marchant	marchant	n1	merchant	merchant	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
houswife	houswife	n1	housewife	housewife	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
speciali	speciali	fw-la	speciali	speciali	0
trust	trust	n1	trust	trust	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
to	to	p-acp	to	to	0
tender	tender	j	tender	tender	0
that	that	cst	that	that	0
no	no	dx	no	no	0
lawes	lawes	n2	laws	law	0
nor	nor	ccx	nor	nor	0
customes	customes	n2	customs	custom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
be	be	vbb	be	be	0
broken	broken	vvn	broken	break	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
officers	officers	n2	officers	officer	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
doth	doth	vdz	does	do	0
appertaine	appertaine	vvi	appertain	appertain	0
,	,	,	,	,	0
the	the	dt	the	the	0
company	company	n1	company	company	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
quiet	quiet	j-jn	quiet	quiet	0
,	,	,	,	,	0
voide	voide	j	void	void	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
quarrelling	quarrelling	vvg	quarreling	quarrel	0
,	,	,	,	,	0
fighting	fighting	vvg	fighting	fight	0
,	,	,	,	,	0
or	or	cc	or	or	0
vexation	vexation	n1	vexation	vexation	0
,	,	,	,	,	0
absteine	absteine	vvi	abstain	abstain	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
excesse	excesse	n1	excess	excess	0
of	of	pp-f	of	of	0
drinking	drinking	vvg	drinking	drink	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
and	and	cc	and	and	0
behave	behave	vvi	behave	behave	0
themselves	themselves	px32	themselves	themselves	0
as	as	p-acp	as	as	0
to	to	p-acp	to	to	0
quiet	quiet	j-jn	quiet	quiet	0
marchants	marchants	n2	merchants	merchant	0
doeth	doeth	vdz	doth	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
apperteine	apperteine	vvi	appertain	appertain	0
.	.	.	.	.	1
20	20	crd	20	20	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
decreed	decreed	vvn	decreed	decree	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
shall	shall	vmb	shall	shall	0
returne	returne	vvi	return	return	0
home	home	av-an	home	home	0
this	this	d	this	this	0
yeere	yeere	n1	year	year	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
wares	wares	n2	wares	ware	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
conveniently	conveniently	av-j	conveniently	convenient	0
&	&	cc	&	and	0
profitably	profitably	av-j	profitably	profitable	0
provided	provided	vvn	provided	provide	0
,	,	,	,	,	0
bought	bought	vvn	bought	buy	0
,	,	,	,	,	0
and	and	cc	and	and	0
laden	laden	vvn	laden	lade	0
in	in	p-acp	in	in	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Agents	Agents	n2	Agents	agent	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
accorded	accorded	vvn	accorded	accord	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
meanes	meanes	n2	means	mean	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
foreseene	foreseene	vvn	foreseen	foresee	0
and	and	cc	and	and	0
noted	noted	vvn	noted	note	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
returne	returne	vvb	return	return	0
home	home	av-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
winter	winter	vvi	winter	winter	0
