Laudonnieres	Laudonnieres	np1	Laudonnieres	Laudonnieres	0
replyed	replyed	vvd	replied	reply	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
past	past	vvn	passed	pass	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
succour	succour	n1	succour	succour	0
from	from	p-acp	from	from	0
France	France	np1	France	France	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
resolved	resolved	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
abandon	abandon	vvi	abandon	abandon	0
the	the	dt	the	the	0
Countrie	Countrie	n1	Country	country	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
to	to	pc-acp	to	to	0
constraine	constraine	vvi	constrain	constrain	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
to	to	pc-acp	to	to	0
furnish	furnish	vvi	furnish	furnish	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
victuals	victuals	n2	victuals	victual	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	n1	present	present	0
T	T	sy	TO	t	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
grant	grant	vvi	grant	grant	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
promised	promised	vvd	promised	promise	0
them	them	pno32	them	they	0
assuredly	assuredly	av-vvn	assuredly	assure	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
send	send	vvi	send	send	0
to	to	pc-acp	to	to	0
advertise	advertise	vvi	advertise	advertise	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bring	bring	vvi	bring	bring	0
me	me	pno11	me	i	0
victuals	victuals	n2	victuals	victual	0
for	for	p-acp	for	for	0
exchange	exchange	n1	exchange	exchange	0
of	of	pp-f	of	of	0
marchandise	marchandise	n1	merchandise	merchandise	0
and	and	cc	and	and	0
apparell	apparell	n1	apparel	apparel	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
also	also	av	also	also	0
did	did	vdd	did	do	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
which	which	r-crq	which	which	0
Pinocke	Pinocke	vvb	Pinocke	pinocke	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
fruit	fruit	n1	fruit	fruit	0
as	as	c-acp	as	as	0
bigge	bigge	j	big	big	0
as	as	c-acp	as	as	0
cheries	cheries	n2	cherries	cherry	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
they	they	pns32	they	they	0
brought	brought	vvd	brought	bring	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mast	mast	n1	mast	mast	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fish	fish	n1	fish	fish	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
these	these	d	these	these	0
Indians	Indians	np1	Indians	Indians	0
being	being	vbg	being	be	0
traiterous	traiterous	j	traitorous	traitorous	0
,	,	,	,	,	0
&	&	cc	&	and	0
mischievous	mischievous	j	mischievous	mischievous	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowing	knowing	vvg	knowing	know	0
our	our	po12	our	our	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
strange	strange	j	strange	strange	0
famine	famine	n1	famine	famine	0
,	,	,	,	,	0
sold	sold	vvn	sold	sell	0
us	us	pno12	us	we	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
deere	deere	j-jn	deer	dear	0
a	a	dt	a	a	0
price	price	n1	price	price	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
lesse	lesse	dc	less	less	0
then	then	cs	then	than	0
nothing	nothing	pix	nothing	nothing	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
gotten	gotten	vvn	got	get	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
al	al	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
marchandise	marchandise	n1	merchandise	merchandise	0
which	which	r-crq	which	which	0
remained	remained	vvd	remained	remain	0
;	;	;	;	;	0
.	.	.	.	.	1
And	And	cc	And	and	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
worse	worse	jc	worse	worse	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
forced	forced	vvn	forced	force	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
gotten	gotten	vvn	got	get	0
all	all	d	all	all	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
no	no	av-dx	no	no	0
neerer	neerer	av-jc	nearer	near	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Fort	Fort	n1	Fort	fort	0
then	then	av	then	then	0
the	the	dt	the	the	0
shot	shot	n1	shot	shot	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Harquebuze	Harquebuze	n1	Harquebus	harquebus	0
.	.	.	.	.	1
Thither	Thither	av	Thither	thither	0
they	they	pns32	they	they	0
brought	brought	vvd	brought	bring	0
their	their	po32	their	their	0
fish	fish	n1	fish	fish	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
little	little	j	little	little	0
boats	boats	n2	boats	boat	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
poore	poore	j	poor	poor	0
souldiers	souldiers	n2	soldiers	soldier	0
were	were	vbdr	were	be	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
,	,	,	,	,	0
and	and	cc	and	and	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seene	seene	vvn	seen	see	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
away	away	av	away	away	0
the	the	dt	the	the	0
very	very	j	very	very	0
shirts	shirts	n2	shirts	shirt	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
backs	backs	n2	backs	back	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
one	one	crd	one	one	0
fish	fish	n1	fish	fish	0
.	.	.	.	.	1
If	If	cs	If	if	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
they	they	pns32	they	they	0
shewed	shewed	vvd	showed	show	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
the	the	dt	the	the	0
excessive	excessive	j	excessive	excessive	0
price	price	n1	price	price	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
,	,	,	,	,	0
these	these	d	these	these	0
villaines	villaines	n2	villains	villain	0
would	would	vmd	would	will	0
answere	answere	vvi	answer	answer	0
them	them	pno32	them	they	0
roughly	roughly	av-j	roughly	rough	0
&	&	cc	&	and	0
churlishly	churlishly	av-j	churlishly	churlish	0
:	:	:	:	:	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
make	make	vvb	make	make	0
so	so	av	so	so	0
great	great	j	great	great	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
marchandise	marchandise	n1	merchandise	merchandise	0
,	,	,	,	,	0
eat	eat	vvb	eat	eat	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
eat	eat	vvi	eat	eat	0
our	our	po12	our	our	0
fish	fish	n1	fish	fish	0
:	:	:	:	:	0
then	then	av	then	then	0
fell	fell	vvd	fell	fall	0
they	they	pns32	they	they	0
out	out	av	out	out	0
a	a	dt	a	a	0
laughing	laughing	vvg	laughing	laugh	0
and	and	cc	and	and	0
mocked	mocked	vvd	mocked	mock	0
Us	Us	pno32	Us	they	0
with	with	p-acp	with	with	0
open	open	j	open	open	0
throat	throat	n1	throat	throat	0
.	.	.	.	.	1
Wherupon	Wherupon	c-crq	Whereupon	whereupon	0
our	our	po12	our	our	0
souldiers	souldiers	n2	soldiers	soldier	0
utterly	utterly	av-j	utterly	utter	0
impatient	impatient	j	impatient	impatient	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
pieces	pieces	n2	pieces	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
price	price	n1	price	price	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
foolish	foolish	j	foolish	foolish	0
arrogancie	arrogancie	n1	arrogancy	arrogancy	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
importance	importance	n1	importance	importance	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
tooke	tooke	vvd	took	take	0
paines	paines	n2	pains	pain	0
to	to	pc-acp	to	to	0
appease	appease	vvi	appease	appease	0
the	the	dt	the	the	0
impatient	impatient	j	impatient	impatient	0
souldier	souldier	n1	soldier	soldier	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
meanes	meanes	n2	means	mean	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
question	question	n1	question	question	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
&	&	cc	&	and	0
it	it	pn31	it	it	0
suffised	suffised	vvd	sufficed	suffice	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
delay	delay	vvi	delay	delay	0
the	the	dt	the	the	0
time	time	n1	time	time	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
devised	devised	vvd	devised	devise	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
unto	unto	p-acp	unto	unto	0
Utina	Utina	fw-la	Utina	utina	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
foorth	foorth	av	forth	forth	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
succour	succour	vvi	succour	succour	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
mast	mast	n1	mast	mast	0
and	and	cc	and	and	0
maiz	maiz	fw-la	maiz	maiz	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
very	very	av	very	very	0
sparingly	sparingly	av-vvg	sparingly	spare	0
,	,	,	,	,	0
sending	sending	vvg	sending	send	0
me	me	pno11	me	i	0
12	12	crd	12	12	0
or	or	cc	or	or	0
15	15	crd	15	15	0
baskets	baskets	n2	baskets	basket	0
of	of	pp-f	of	of	0
mast	mast	n1	mast	mast	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
pinocks	pinocks	n2	pinocks	pinock	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
little	little	j	little	little	0
greene	greene	j-jn	green	green	0
fruits	fruits	n2	fruits	fruit	0
which	which	r-crq	which	which	0
grow	grow	vvb	grow	grow	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
weedes	weedes	n2	weeds	weed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
big	big	j	big	big	0
as	as	c-acp	as	as	0
cheries	cheries	n2	cherries	cherry	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
&	&	cc	&	and	0
this	this	d	this	this	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
giving	giving	vvg	giving	give	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
exchange	exchange	n1	exchange	exchange	0
twise	twise	av	twice	twice	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
marchandise	marchandise	n1	merchandise	merchandise	0
and	and	cc	and	and	0
apparell	apparell	n1	apparel	apparel	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
worth	worth	j	worth	worth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
subjectes	subjectes	n2-jn	subjects	subject	0
of	of	pp-f	of	of	0
Utina	Utina	fw-la	Utina	utina	0
perceived	perceived	vvn	perceived	perceive	0
evidently	evidently	av-j	evidently	evident	0
the	the	dt	the	the	0
necessitie	necessitie	n1	necessity	necessity	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
&	&	cc	&	and	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
like	like	j	like	like	0
speech	speech	n1	speech	speech	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
did	did	vdd	did	do	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
commonly	commonly	av-j	commonly	common	0
seene	seene	vvn	seen	see	0
that	that	cst	that	that	0
neede	neede	n1	need	need	0
altereth	altereth	vvz	altereth	alter	0
mens	mens	ng2	men's	man	0
affections	affections	n2	affections	affection	0
.	.	.	.	.	1
While	While	cs	While	while	0
these	these	d	these	these	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
breathing	breathing	j-vvg	breathing	breathe	0
space	space	n1	space	space	0
presented	presented	vvd	presented	present	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
Utina	Utina	fw-la	Utina	utina	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
king	king	n1	king	king	0
his	his	po31	his	his	0
1565.	1565.	crd	1565.	1565.	0
subject	subject	j-jn	subject	subject	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
Astina	Astina	np1	Astina	Astina	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
determined	determined	vvd	determined	determine	0
Astina	Astina	np1	Astina	Astina	0
a	a	dt	a	a	0
king	king	n1	king	king	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
chastise	chastise	vvi	chastise	chastise	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
disobedience	disobedience	n1	disobedience	disobedience	0
:	:	:	:	:	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
give	give	vvi	give	give	0
him	him	pno31	him	he	0
aide	aide	vvi	aid	aid	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
village	village	n1	village	village	0
of	of	pp-f	of	of	0
Astina	Astina	np1	Astina	Astina	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
mast	mast	n1	mast	mast	0
and	and	cc	and	and	0
maiz	maiz	av	maiz	maiz	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
season	season	n1	season	season	0
he	he	pns31	he	he	0
excused	excused	vvd	excused	excuse	0
himselfe	himselfe	px31	himself	himself	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
me	me	pno11	me	i	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
maiz	maiz	av	maiz	maiz	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
me	me	pno11	me	i	0
word	word	n1	word	word	0
that	that	cst	that	that	0
the	the	dt	the	the	0
little	little	j	little	little	0
store	store	n1	store	store	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
,	,	,	,	,	0
was	was	vbds	was	be	0
scarsely	scarsely	av-j	scarcely	scarce	0
sufficient	sufficient	j	sufficient	sufficient	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
seede-corne	seede-corne	n1	seed-corn	seed-corn	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
being	being	vbg	being	be	0
somewhat	somewhat	av	somewhat	somewhat	0
relieved	relieved	vvn	relieved	relieve	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
offer	offer	n1	offer	offer	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
fade	fade	vvi	fade	fade	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
men	men	n2	men	man	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
desired	desired	vvd	desired	desire	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
neverthelesse	neverthelesse	av	nevertheless	nevertheless	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
evill	evill	j-jn	evil	evil	0
intreated	intreated	vvn	entreated	entreat	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
deceived	deceived	vvd	deceived	deceive	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
leading	leading	vvg	leading	lead	0
them	them	pno32	them	they	0
against	against	p-acp	against	against	0
Astina	Astina	np1	Astina	Astina	0
,	,	,	,	,	0
he	he	pns31	he	he	0
caused	caused	vvd	caused	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
march	march	vvi	march	march	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
other	other	j-jn	other	other	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
My	My	po11	My	my	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
enterprise	enterprise	n1	enterprise	enterprise	0
with	with	p-acp	with	with	0
Captaine	Captaine	n1	Captain	captain	0
Vasseur	Vasseur	np1	Vasseur	Vasseur	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Sergeant	Sergeant	n1	Sergeant	sergeant	0
was	was	vbds	was	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
revenged	revenged	vvn	revenged	revenge	0
of	of	pp-f	of	of	0
Utina	Utina	fw-la	Utina	utina	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
cut	cut	vvi	cut	cut	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
pieces	pieces	n2	pieces	piece	0
8c	8c	av	8c	8c	0
his	his	po31	his	his	0
people	people	n1	people	people	0
:	:	:	:	:	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
bene	bene	vbn	be	be	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
feared	feared	vvd	feared	fear	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
against	against	p-acp	against	against	0
my	my	po11	my	my	0
wil	wil	n1	will	will	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
doubt	doubt	n1	doubt	doubt	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
put	put	vvn	put	put	0
their	their	po32	their	their	0
enterprise	enterprise	n1	enterprise	enterprise	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
passe	passe	vvi	pass	pass	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
without	without	p-acp	without	without	0
advertising	advertising	vvg	advertising	advertise	0
me	me	pno11	me	i	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Fort	Fort	n1	Fort	fort	0
,	,	,	,	,	0
angry	angry	j	angry	angry	0
8c	8c	n1	8c	8c	0
pricked	pricked	vvd	pricked	prick	0
deepely	deepely	av-jn	deeply	deep	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
quicke	quicke	j	quick	quick	0
for	for	p-acp	for	for	0
being	being	vbg	being	be	0
so	so	av	so	so	0
mocked	mocked	vvn	mocked	mock	0
,	,	,	,	,	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
their	their	po32	their	their	0
complaints	complaints	n2	complaints	complaint	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
declaring	declaring	vvg	declaring	declare	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
almost	almost	av	almost	almost	0
dead	dead	j	dead	dead	0
for	for	p-acp	for	for	0
hunger	hunger	n1	hunger	hunger	0
.	.	.	.	.	1
They	They	pns32	They	they	0
told	told	vvd	told	tell	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
matter	matter	n1	matter	matter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
glad	glad	j	glad	glad	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
entred	entred	vvn	entered	enter	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
action	action	n1	actium	action	0
,	,	,	,	,	0
8c	8c	av	8c	8c	0
resolved	resolved	vvn	resolved	resolve	0
,	,	,	,	,	0
assembling	assembling	vvg	assembling	assemble	0
themselves	themselves	px32	themselves	themselves	0
againe	againe	av	again	again	0
together	together	av	together	together	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
me	me	pno11	me	i	0
understand	understand	vvi	understand	understand	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
persist	persist	vvi	persist	persist	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
first	first	ord	first	first	0
deliberation	deliberation	n1	deliberation	deliberation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
punish	punish	vvi	punish	punish	0
the	the	dt	the	the	0
boldnesse	boldnesse	n1	boldness	boldness	0
and	and	cc	and	and	0
maliciousnes	maliciousnes	n1	maliciousness	maliciousness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
endure	endure	vvi	endure	endure	0
,	,	,	,	,	0
8c	8c	av	8c	8c	0
were	were	vbdr	were	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
kings	kings	ng1	kings	king	0
prisoner	prisoner	n1	prisoner	prisoner	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
enforced	enforced	vvn	inforced	enforce	0
to	to	pc-acp	to	to	0
grant	grant	vvi	grant	grant	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
