Of	Of	pp-f	Of	of	0
townes	townes	n2	towns	town	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
passe	passe	vvb	pass	pass	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
sort	sort	n1	sort	sort	0
called	called	vvn	called	call	0
Genguis	Genguis	fw-la	Genguis	genguis	0
,	,	,	,	,	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
profession	profession	n1	profession	profession	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
by	by	p-acp	by	by	0
soothsaying	soothsaying	vvg	soothsaying	soothsay	0
where	where	c-crq	where	where	0
stollen	stollen	vvn	stolen	steal	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
theeves	theeves	n2	thieves	thief	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
dwell	dwell	vvb	dwell	dwell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
toppe	toppe	n1	top	top	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
high	high	j	high	high	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
blacke	blacke	j-jn	black	black	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
face	face	n1	face	face	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
continuall	continuall	j	continual	continual	0
heate	heate	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
cold	cold	j-jn	cold	cold	0
windes	windes	n2	winds	wind	0
,	,	,	,	,	0
and	and	cc	and	and	0
raines	raines	n2	reins	rain	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
continually	continually	av-j	continually	continual	0
endure	endure	vvi	endure	endure	0
.	.	.	.	.	1
They	They	pns32	They	they	0
marry	marry	vvb	marry	marry	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
tribe	tribe	n1	tribe	tribe	0
and	and	cc	and	and	0
line	line	n1	line	line	0
:	:	:	:	:	0
the	the	dt	the	the	0
report	report	n1	report	report	0
goeth	goeth	vvz	goes	go	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
horned	horned	vvn	horned	horn	0
beasts	beasts	n2	beasts	beast	0
.	.	.	.	.	1
They	They	pns32	They	they	0
climbe	climbe	vvi	climb	climb	0
up	up	p-acp	up	up	0
most	most	ds	most	most	0
high	high	j	high	high	0
rockes	rockes	n2	rocks	rock	0
and	and	cc	and	and	0
hilles	hilles	n2	hills	hill	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvb	go	go	0
over	over	a-acp	over	over	0
very	very	av	very	very	0
great	great	j	great	great	0
rivers	rivers	n2	rivers	river	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
arte	arte	n1	art	art	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
those	those	d	those	those	0
wretches	wretches	n2	wretches	wretch	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
into	into	p-acp	into	into	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
biddeth	biddeth	vvz	bids	bid	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
high	high	j	high	high	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
stande	stande	vvb	stand	stand	0
miserably	miserably	av-j	miserably	miserable	0
gazing	gazing	vvg	gazing	gaze	0
and	and	cc	and	and	0
earnestly	earnestly	av-j	earnestly	earnest	0
looking	looking	vvg	looking	look	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
appointeth	appointeth	vvz	appoints	appoint	0
them	them	pno32	them	they	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
length	length	n1	length	length	0
at	at	p-acp	at	at	0
nonetide	nonetide	vvi	nonetide	nonetide	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
evening	evening	n1	evening	evening	0
commeth	commeth	vvz	comes	come	0
that	that	d	that	that	0
devil	devil	n1	devil	devil	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
Amida	Amida	np1	Amida	Amida	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
himselfe	himselfe	px31	himself	himself	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
:	:	:	:	:	0
this	this	d	this	this	0
shew	shew	n1	show	show	0
breedeth	breedeth	vvz	breeds	breed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
braines	braines	n2	brains	brain	0
and	and	cc	and	and	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
such	such	d	such	such	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
be	be	vbb	be	be	0
rooted	rooted	vvn	rooted	root	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
afterward	afterward	av	afterwards	afterward	0
.	.	.	.	.	1
The	The	dt	The	the	0
devill	devill	n1	devil	devil	0
was	was	vbds	was	be	0
wont	wont	vvn	wont	wont	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
mountaine	mountaine	n1	mountain	mountain	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
himselfe	himselfe	px31	himself	himself	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Japanish	Japanish	jp	Japanish	japanish	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
so	so	av	so	so	0
was	was	vbds	was	be	0
more	more	dc	more	more	0
desirous	desirous	j	desirous	desirous	0
than	than	cs	than	than	0
other	other	j-jn	other	other	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
Paradise	Paradise	n1	Paradise	paradise	0
,	,	,	,	,	0
thither	thither	av	thither	thither	0
went	went	vvd	went	go	0
he	he	pns31	he	he	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
that	that	d	that	that	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
seene	seene	vvn	seen	see	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
followed	followed	vvd	followed	follow	0
him	him	pno31	him	he	0
(	(	(	(	(	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
perswaded	perswaded	vvd	persuaded	persuade	0
)	)	)	)	)	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
denne	denne	n1	den	den	0
untill	untill	c-acp	until	until	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
deepe	deepe	j-jn	deep	deep	0
pit	pit	n1	pit	pit	0
.	.	.	.	.	1
Into	Into	p-acp	Into	into	0
this	this	d	this	this	0
pit	pit	n1	pit	pit	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
was	was	vbds	was	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
leape	leape	vvi	leap	leap	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
worshipper	worshipper	n1	worshipper	worshipper	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
there	there	a-acp	there	there	0
murdred	murdred	vvd	murdered	murder	0
.	.	.	.	.	1
This	This	d	This	this	0
deceit	deceit	n1	deceit	deceit	0
was	was	vbds	was	be	0
thus	thus	av	thus	thus	0
perceived	perceived	vvn	perceived	perceive	0
.	.	.	.	.	1
An	An	dt	And	a	0
old	old	j	old	old	0
man	man	n1	man	man	0
blinded	blinded	vvn	blinded	blind	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
disswaded	disswaded	vvn	dissuaded	dissuade	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
followed	followed	vvd	followed	follow	0
him	him	pno31	him	he	0
privily	privily	av-j	privily	privy	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
denne	denne	n1	den	den	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
bow	bow	n1	bow	bow	0
&	&	cc	&	and	0
arrows	arrows	n2	arrows	arrow	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
gallantly	gallantly	av-jn	gallantly	gallant	0
appeared	appeared	vvn	appeared	appear	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shape	shape	n1	shape	shape	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
.	.	.	.	.	1
Whilest	Whilest	cs	Whilst	while	0
the	the	dt	the	the	0
old	old	j	old	old	0
man	man	n1	man	man	0
338	338	crd	338	338	0
falleth	falleth	vvz	falls	fall	0
downe	downe	p-acp	down	down	0
to	to	pc-acp	to	to	0
worshippe	worshippe	vvi	worship	worship	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
,	,	,	,	,	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
speedily	speedily	av-j	speedily	speedy	0
shooting	shooting	vvg	shooting	shoot	0
an	an	dt	and	a	0
arrow	arrow	n1	arrow	arrow	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
so	so	av	so	so	0
appearing	appearing	vvg	appearing	appear	0
,	,	,	,	,	0
strooke	strooke	vvd	struck	strike	0
a	a	dt	a	a	0
Foxe	Foxe	n1	Fox	fox	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
so	so	av	so	so	0
suddenly	suddenly	av-j	suddenly	sudden	0
was	was	vbds	was	be	0
that	that	d	that	that	0
shape	shape	n1	shape	shape	0
altered	altered	vvn	altered	alter	0
.	.	.	.	.	1
This	This	d	This	this	0
olde	olde	j	old	old	0
man	man	n1	man	man	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
tracking	tracking	vvg	tracking	track	0
the	the	dt	the	the	0
Foxe	Foxe	n1	Fox	fox	0
so	so	av	so	so	0
running	running	vvg	running	run	0
away	away	av	away	away	0
,	,	,	,	,	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
pit	pit	n1	pit	pit	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
spake	spake	vvd	spoke	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bottome	bottome	n1	bottom	bottom	0
thereof	thereof	av	thereof	thereof	0
he	he	pns31	he	he	0
found	found	vvd	found	find	0
many	many	d	many	many	0
bones	bones	n2	bones	bone	0
of	of	pp-f	of	of	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
,	,	,	,	,	0
deceived	deceived	vvn	deceived	deceive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
sort	sort	n1	sort	sort	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
past	past	j	past	past	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
delivered	delivered	vvd	delivered	deliver	0
he	he	pns31	he	he	0
his	his	po31	his	his	0
father	father	n1	father	father	0
from	from	p-acp	from	from	0
present	present	j	present	present	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
from	from	p-acp	from	from	0
so	so	av	so	so	0
pestilent	pestilent	j	pestilent	pestilent	0
an	an	dt	and	a	0
opinion	opinion	n1	opinion	opinion	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
furthermore	furthermore	av	furthermore	furthermore	0
a	a	dt	a	a	0
place	place	n1	place	place	0
bearing	bearing	vvg	bearing	bear	0
name	name	n1	name	name	0
Coia	Coia	np1	Coia	Coia	0
,	,	,	,	,	0
very	very	av	very	very	0
famous	famous	j	famous	famous	0
for	for	c-acp	for	for	0
ye	ye	pn22	you	you	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
Abbyes	Abbyes	n2	Abbeys	abbey	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
have	have	vhb	have	have	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
The	The	dt	The	the	0
beginner	beginner	n1	beginner	beginner	0
and	and	cc	and	and	0
founder	founder	n1	founder	founder	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
Combendaxis	Combendaxis	np1	Combendaxis	Combendaxis	0
a	a	dt	a	a	0
suttle	suttle	j	subtle	subtle	0
craftie	craftie	j	crafty	crafty	0
fellowe	fellowe	n1	fellow	fellow	0
,	,	,	,	,	0
that	that	cst	that	that	0
got	got	vvd	god	get	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
holinesse	holinesse	n1	holiness	holiness	0
by	by	p-acp	by	by	0
cunning	cunning	j-jn	cunning	cunning	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
ordinances	ordinances	n2	ordinances	ordinance	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
were	were	vbdr	were	be	0
altogether	altogether	av	altogether	altogether	0
devil-lish	devil-lish	j	devilish	devilish	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
found	found	vvn	found	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
Japanish	Japanish	jp	Japanish	japanish	0
letters	letters	n2	letters	letter	0
used	used	vvn	used	use	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
his	his	po31	his	his	0
latter	latter	d	latter	latter	0
yeeres	yeeres	n2	years	year	0
this	this	d	this	this	0
Sim	Sim	np1	Sim	Sim	0
suttle	suttle	j	subtle	subtle	0
buried	buried	vvn	buried	bury	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
fou	fou	fw-fr	fou	fou	0
resquare	resquare	j	resquare	resquare	0
grave	grave	n1	grave	grave	0
,	,	,	,	,	0
foure	foure	crd	foure	four	0
cubites	cubites	n2	cubits	cubit	0
deepe	deepe	av-jn	deep	deep	0
,	,	,	,	,	0
severely	severely	av-j	severely	severe	0
forbidding	forbidding	vvg	forbidding	forbid	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
opened	opened	vvn	opened	open	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
then	then	av	then	then	0
he	he	pns31	he	he	0
died	died	vvd	died	die	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rested	rested	vvd	rested	rest	0
his	his	po31	his	his	0
bodie	bodie	n1	body	body	0
wearied	wearied	vvn	wearied	weary	0
with	with	p-acp	with	with	0
continuall	continuall	j	continual	continual	0
businesse	businesse	n1	business	business	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
many	many	d	many	many	0
thousand	thousand	crd	thousand	thousand	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
yeeres	yeeres	n2	years	year	0
were	were	vbdr	were	be	0
passed	passed	vvn	passed	pass	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
a	a	dt	a	a	0
great	great	j	great	great	0
learned	learned	j	learned	learned	0
man	man	n1	man	man	0
named	named	vvn	nam	name	0
Mirozu	Mirozu	np1	Mirozu	Mirozu	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
into	into	p-acp	into	into	0
Japan	Japan	np1	Japan	Japan	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
would	would	vmd	would	will	0
he	he	pns31	he	he	0
rise	rise	vvi	rise	rise	0
up	up	a-acp	up	up	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grave	grave	n1	grave	grave	0
againe	againe	av	again	again	0
.	.	.	.	.	1
About	About	p-acp	About	about	0
his	his	po31	his	his	0
tombe	tombe	n1	tomb	tomb	0
many	many	d	many	many	0
lampes	lampes	n2	lamps	lamp	0
are	are	vbr	are	be	0
lighted	lighted	vvn	lighted	light	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
thither	thither	av	thither	thither	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
diverse	diverse	j	diverse	diverse	0
provinces	provinces	n2	provinces	province	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	d	that	that	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
is	is	vbz	is	be	0
liberali	liberali	fw-la	liberali	liberali	0
and	and	cc	and	and	0
beneficiall	beneficiall	j	beneficial	beneficial	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
beautifying	beautifying	vvg	beautifying	beautify	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
monument	monument	n1	monument	monument	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
increase	increase	vvi	increase	increase	0
in	in	p-acp	in	in	0
wealth	wealth	n1	wealth	wealth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
be	be	vbi	be	be	0
safe	safe	j	safe	safe	0
through	through	p-acp	through	through	0
Combendaxis	Combendaxis	np1	Combendaxis	Combendaxis	0
helpe	helpe	n1	help	help	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
as	as	c-acp	as	as	0
give	give	vvb	give	give	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
worship	worship	vvi	worship	worship	0
him	him	pno31	him	he	0
,	,	,	,	,	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Monasteries	Monasteries	n2	Monasteries	monastery	0
or	or	cc	or	or	0
Abbyes	Abbyes	n2	Abbeys	abbey	0
with	with	p-acp	with	with	0
shaven	shaven	j-vvn	shaved	shave	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
forsaken	forsaken	vvn	forsaken	forsake	0
all	all	d	all	all	0
secular	secular	j	secular	secular	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
they	they	pns32	they	they	0
wallow	wallow	vvb	wallow	wallow	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
sortes	sortes	n2	sorts	sort	0
of	of	pp-f	of	of	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
and	and	cc	and	and	0
lust	lust	n1	lust	lust	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
these	these	d	these	these	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
many	many	d	many	many	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
sayd	sayd	vvd	said	say	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
remaine	remaine	vvi	remain	remain	0
6000	6000	crd	6000	6000	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
,	,	,	,	,	0
or	or	cc	or	or	0
thereabout	thereabout	av	thereabouts	thereabouts	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
lay	lay	n1	lay	lay	0
men	men	n2	men	man	0
,	,	,	,	,	0
women	women	n2	women	woman	0
be	be	vbb	be	be	0
restrained	restrained	vvn	restrained	restrain	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
upon	upon	p-acp	upon	upon	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
.	.	.	.	.	1
Another	Another	j-jn	Another	another	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
dwelleth	dwelleth	vvz	dwells	dwell	0
at	at	p-acp	at	at	0
Fatonochaiti	Fatonochaiti	np1	Fatonochaiti	Fatonochaiti	0
.	.	.	.	.	1
They	They	pns32	They	they	0
teach	teach	vvb	teach	teach	0
a	a	dt	a	a	0
great	great	j	great	great	0
multitude	multitude	n1	multitude	multitude	0
339	339	crd	339	339	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
8$	8$	n1	8$	8$	0
.	.	.	.	.	0
]	]	]	]	]	1
A	A	dt	A	a	0
warrelike	warrelike	j	warlike	warlike	0
people	people	n1	people	people	0
300	300	crd	300	300	0
leagues	leagues	n2	leagues	league	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
North	North	n1	North	north	0
of	of	pp-f	of	of	0
Meaco	Meaco	np1	Meaco	Meaco	0
.	.	.	.	.	1
The	The	dt	The	the	0
Japanish	Japanish	jp	Japanish	japanish	0
funerals	funerals	n2	funerals	funeral	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
of	of	pp-f	of	of	0
children	children	n2	children	child	0
all	all	d	all	all	0
tricks	tricks	n2	tricks	trick	0
&	&	cc	&	and	0
sleights	sleights	n2	sleights	sleight	0
of	of	pp-f	of	of	0
guile	guile	n1	guile	guile	0
&	&	cc	&	and	0
theft	theft	n1	theft	theft	0
:	:	:	:	:	0
whom	whom	r-crq	whom	who	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
find	find	vvi	find	find	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
towardnes	towardnes	n1	towardness	towardness	0
,	,	,	,	,	0
those	those	d	those	those	0
do	do	n1	doe	do	0
they	they	pns32	they	they	0
instruct	instruct	vvi	instruct	instruct	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
the	the	dt	the	the	0
petigrues	petigrues	n2	petigrues	petigrue	0
of	of	pp-f	of	of	0
princes	princes	n2	princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
fashions	fashions	n2	fashions	fashion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nobilitie	nobilitie	n1	nobility	nobility	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
chivalrie	chivalrie	n1	chivalry	chivalry	0
and	and	cc	and	and	0
eloquence	eloquence	n1	eloquence	eloquence	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
send	send	vvb	send	send	0
them	them	pno32	them	they	0
abroad	abroad	av	abroad	abroad	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
provinces	provinces	n2	provinces	province	0
,	,	,	,	,	0
attired	attired	vvn	attired	attire	0
like	like	av-j	like	like	0
yong	yong	j	young	young	0
princes	princes	n2	princes	prince	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
faining	faining	vvg	feigning	feign	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
nobly	nobly	av-j	nobly	noble	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
summes	summes	n2	sums	sum	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
borowed	borowed	vvn	borrowed	borrow	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
colour	colour	n1	colour	colour	0
and	and	cc	and	and	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
nobilitie	nobilitie	n1	nobility	nobility	0
returne	returne	vvi	return	return	0
againe	againe	av	again	again	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
this	this	d	this	this	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
so	so	av	so	so	0
infamous	infamous	j	infamous	infamous	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Japan	Japan	np1	Japan	Japan	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
scholer	scholer	n1	scholar	scholar	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
order	order	n1	order	order	0
be	be	vbi	be	be	0
happily	happily	av-j	happily	happy	0
taken	taken	vvn	taken	take	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
he	he	pns31	he	he	0
incontinently	incontinently	av-j	incontinently	incontinent	0
dieth	dieth	vvz	dieth	die	0
