Articles	Articles	n2	Articles	article	0
August	August	np1	August	August	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countesses	Countesses	ng1	Countesses	countess	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
place	place	n1	place	place	0
perfect	perfect	j	perfect	perfect	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
toppe	toppe	n1	top	top	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
hill	hill	n1	hill	hill	0
,	,	,	,	,	0
and	and	cc	and	and	0
keeping	keeping	vvg	keeping	keep	0
along	along	a-acp	along	along	0
the	the	dt	the	the	0
Norther	Norther	n1	Norther	norther	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
perceived	perceived	vvd	perceived	perceive	0
the	the	dt	the	the	0
smoke	smoke	n1	smoke	smoke	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
fire	fire	n1	fire	fire	0
under	under	p-acp	under	under	0
a	a	dt	a	a	0
hils	hils	n2	hills	hill	0
side	side	n1	side	side	0
:	:	:	:	:	0
whereof	whereof	c-crq	whereof	whereof	0
they	they	pns32	they	they	0
diversly	diversly	av-j	diversely	diverse	0
[	[	[	[	[	0
HI	HI	pno31	HIM	he	0
.	.	.	.	.	1
90.	90.	crd	90.	90.	0
]	]	]	]	]	0
deemed	deemed	vvn	deemed	deem	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
they	they	pns32	they	they	0
perceived	perceived	vvd	perceived	perceive	0
people	people	n1	people	people	0
which	which	r-crq	which	which	0
wafted	wafted	vvn	wafted	waft	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
flagge	flagge	n1	flag	flag	0
or	or	cc	or	or	0
ensigne	ensigne	n1	ensign	ensign	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
people	people	n1	people	people	0
had	had	vhd	had	have	0
used	used	vvn	used	use	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
perceived	perceived	vvd	perceived	perceive	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
boats	boats	n2	boats	boat	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
they	they	pns32	they	they	0
suspected	suspected	vvd	suspected	suspect	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	np1	And	And	0
comming	comming	vvg	coming	come	0
somewhat	somewhat	av	somewhat	somewhat	0
neerer	neerer	av-jc	nearer	near	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
perceive	perceive	vvi	perceive	perceive	0
certaine	certaine	j	certain	certain	0
tents	tents	n2	tents	tent	0
,	,	,	,	,	0
and	and	cc	and	and	0
discerne	discerne	vvi	discern	discern	0
this	this	d	this	this	0
ensigne	ensigne	n1	ensign	ensign	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
mingled	mingled	j-vvn	mingled	mingle	0
colours	colours	n2	colours	colour	0
,	,	,	,	,	0
blacke	blacke	j-jn	black	black	0
and	and	cc	and	and	0
white	white	j-jn	white	white	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
English	English	jp	English	english	0
fashion	fashion	n1	fashion	fashion	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
see	see	vvi	see	see	0
no	no	dx	no	no	0
Shippe	Shippe	n1	Ship	ship	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
likelihood	likelihood	n1	likelihood	likelihood	0
of	of	pp-f	of	of	0
harborough	harborough	n1	harbour	harbour	0
within	within	p-acp	within	within	0
five	five	crd	five	five	0
or	or	cc	or	or	0
sixe	sixe	crd	sixe	six	0
leagues	leagues	n2	leagues	league	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
and	and	cc	and	and	0
knewe	knewe	vvd	knew	know	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
woont	woont	vvn	wont	wont	0
to	to	pc-acp	to	to	0
frequent	frequent	vvi	frequent	frequent	0
those	those	d	those	those	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
tell	tell	vvi	tell	tell	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
imagined	imagined	vvd	imagined	imagine	0
that	that	cst	that	that	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
being	being	vbg	being	be	0
carried	carried	vvn	carried	carry	0
so	so	av	so	so	0
high	high	j	high	high	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
storme	storme	n1	storm	storm	0
and	and	cc	and	and	0
mistes	mistes	n2	mists	mist	0
,	,	,	,	,	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
shipwracke	shipwracke	n1	shipwreck	shipwreck	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
or	or	cc	or	or	0
the	the	dt	the	the	0
broken	broken	j-vvn	broken	break	0
Islands	Islands	n2	Islands	island	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
spoyled	spoyled	vvn	spoiled	spoil	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
people	people	n1	people	people	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
might	might	vmd	might	may	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
sundry	sundry	j	sundry	sundry	0
coloured	coloured	j-vvn	coloured	colour	0
flagge	flagge	n1	flag	flag	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
policie	policie	n1	policy	policy	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
likewise	likewise	av	likewise	likewise	0
within	within	p-acp	within	within	0
their	their	po32	their	their	0
danger	danger	n1	danger	danger	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Captaine	Captaine	n1	Captain	captain	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
companies	companies	n2	companies	company	0
,	,	,	,	,	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
the	the	dt	the	the	0
same	same	d	same	same	0
ensigne	ensigne	n1	ensign	ensign	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
359	359	crd	359	359	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
base	base	j	base	base	0
people	people	n1	people	people	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
together	together	av	together	together	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
they	they	pns32	they	they	0
discerned	discerned	vvd	discerned	discern	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
countreymen	countreymen	n2	countrymen	countryman	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
they	they	pns32	they	they	0
deemed	deemed	vvd	deemed	deem	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
lost	lost	vvn	lost	lose	0
their	their	po32	their	their	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
together	together	av	together	together	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
better	better	jc	better	better	0
strength	strength	n1	strength	strength	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
the	the	dt	the	the	0
company	company	n1	company	company	0
ashoare	ashoare	av	ashore	ashore	0
feared	feared	vvn	feared	fear	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
having	having	vhg	having	have	0
lost	lost	vvn	lost	lose	0
his	his	po31	his	his	0
Shippe	Shippe	n1	Ship	ship	0
,	,	,	,	,	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
reliefe	reliefe	n1	relief	relief	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
poore	poore	j	poor	poor	0
Pin-nisse	Pin-nisse	j	Pinnisse	pinnisse	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
their	their	po32	their	their	0
extremities	extremities	n2	extremities	extremity	0
caused	caused	vvd	caused	cause	0
eche	eche	d	eke	each	0
part	part	n1	part	part	0
to	to	pc-acp	to	to	0
suspect	suspect	vvi	suspect	suspect	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
.	.	.	.	.	1
The	The	dt	The	the	0
Captaine	Captaine	n1	Captain	captain	0
now	now	av	now	now	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Pinnisse	Pinnisse	n1	Pinnisse	pinnisse	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
commanded	commanded	vvd	commanded	command	0
his	his	po31	his	his	0
Boate	Boate	n1	Boat	boat	0
carefully	carefully	av-j	carefully	careful	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
aflote	aflote	av	aflote	aflote	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
necessitie	necessitie	n1	necessity	necessity	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
winne	winne	vvi	win	win	0
the	the	dt	the	the	0
same	same	d	same	same	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeke	seeke	vvi	seek	seek	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
themselves	themselves	px32	themselves	themselves	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
Proximus	Proximus	fw-la	Proximus	proximus	0
sum	sum	n1	sum	sum	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
case	case	n1	case	case	0
is	is	vbz	is	be	0
next	next	ord	next	next	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
They	They	pns32	They	they	0
haled	haled	vvd	haled	hale	0
one	one	crd	one	one	0
ogomet	ogomet	n1	ogomet	ogomet	0
mihi	mihi	fw-la	mihi	mihi	0
.	.	.	.	.	0
another	another	j-jn	another	another	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
de	de	fw-fr	de	de	0
-	-	-	-	-	0
maunded	maunded	vvd	manded	mand	0
what	what	r-crq	what	what	0
cheere	cheere	n1	cheer	cheer	0
?	?	?	?	?	0
and	and	cc	and	and	0
either	either	d	either	either	0
partie	partie	n1	party	party	0
answered	answered	vvd	answered	answer	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
was	was	vbds	was	be	0
well	well	av	well	well	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
and	and	cc	and	and	0
joyfull	joyfull	j	joyful	joyful	0
outshoote	outshoote	vvi	outshoot	outshoot	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
flinging	flinging	vvg	flinging	fling	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
caps	caps	n2	caps	cap	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
brave	brave	j	brave	brave	0
voly	voly	j	voly	voly	0
of	of	pp-f	of	of	0
shotte	shotte	n1	shot	shot	0
to	to	pc-acp	to	to	0
welcome	welcome	vvi	welcome	welcome	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
strange	strange	j	strange	strange	0
case	case	n1	case	case	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
how	how	c-crq	how	how	0
joyfull	joyfull	j	joyful	joyful	0
and	and	cc	and	and	0
gladde	gladde	j	glad	glad	0
every	every	d	every	every	0
partie	partie	n1	party	party	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
themselves	themselves	px32	themselves	themselves	0
meete	meete	j	meet	meet	0
in	in	p-acp	in	in	0
safetie	safetie	n1	safety	safety	0
againe	againe	av	again	again	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
so	so	av	so	so	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
incredible	incredible	j	incredible	incredible	0
dangers	dangers	n2	dangers	danger	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
short	short	j	short	short	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
dangers	dangers	n2	dangers	danger	0
were	were	vbdr	were	be	0
great	great	j	great	great	0
,	,	,	,	,	0
so	so	av	so	so	0
their	their	po32	their	their	0
God	God	n1	God	god	0
was	was	vbds	was	be	0
greater	greater	jc	greater	great	0
.	.	.	.	.	1
And	And	cc	And	and	0
here	here	av	here	here	0
the	the	dt	the	the	0
company	company	n1	company	company	0
were	were	vbdr	were	be	0
working	working	vvg	working	work	0
upon	upon	p-acp	upon	upon	0
new	new	j	new	new	0
Mines	Mines	n2	Mines	mine	0
,	,	,	,	,	0
CaptainYorke	CaptainYorke	vvb	CaptainYorke	captainyorke	0
which	which	r-crq	which	which	0
Captaine	Captaine	n1	Captain	captain	0
Yorke	Yorke	np1	Yorke	York	0
being	being	vbg	being	be	0
here	here	av	here	here	0
arrived	arrived	vvn	arrived	arrive	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
had	had	vhd	had	have	0
found	found	vvn	found	find	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
named	named	vvn	nam	name	0
the	the	dt	the	the	0
Countesse	Countesse	n1	Countess	countess	0
of	of	pp-f	of	of	0
Sussex	Sussex	np1	Sussex	Sussex	0
Mine	Mine	png11	Mine	i	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
some	some	d	some	some	0
conference	conference	n1	conference	conference	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
friends	friends	n2	friends	friend	0
here	here	av	here	here	0
,	,	,	,	,	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Anne	Anne	zz	Anne	anne	0
Francis	Francis	np1	Francis	Francis	0
departed	departed	vvd	departed	depart	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
Countesse	Countesse	n1	Countess	countess	0
of	of	pp-f	of	of	0
Warwicks	Warwicks	npg1	Warwicks	Warwick	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
tryall	tryall	n1	trial	trial	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
mettall	mettall	n1	mettle	mettle	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Goldfiners	Goldfiners	n2	Goldfiners	goldfiner	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
he	he	pns31	he	he	0
determined	determined	vvd	determined	determine	0
to	to	pc-acp	to	to	0
dispatch	dispatch	vvi	dispatch	dispatch	0
againe	againe	av	again	again	0
towards	towards	p-acp	towards	towards	0
his	his	po31	his	his	0
ship	ship	n1	ship	ship	0
.	.	.	.	.	1
And	And	cc	And	and	0
having	having	vhg	having	have	0
spoken	spoken	vvn	spoken	speak	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
General	General	n1	General	general	0
,	,	,	,	,	0
he	he	pns31	he	he	0
received	received	vvd	received	receive	0
order	order	n1	order	order	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
direction	direction	n1	direction	direction	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
bringing	bringing	vvg	bringing	bring	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Shippe	Shippe	n1	Ship	ship	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Countesses	Countesses	ng1	Countesses	countess	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
fraight	fraight	vvn	fraught	fraught	0
his	his	po31	his	his	0
Ship	Ship	n1	Ship	ship	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
Oare	Oare	n1	Oar	oar	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
himselfe	himselfe	px31	himself	himself	0
had	had	vhn	had	have	0
360	360	crd	360	360	0
found	found	n1	found	sound	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
upon	upon	p-acp	upon	upon	0
triall	triall	n1	trial	trial	0
made	made	vvd	made	make	0
,	,	,	,	,	0
was	was	vbds	was	be	0
supposed	supposed	vvn	supposed	suppose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
good	good	j	good	good	0
.	.	.	.	.	1
The	The	dt	The	the	0
23.	23.	crd	23.	23.	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
,	,	,	,	,	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Captaine	Captaine	n1	Captain	captain	0
mette	mette	vvd	met	meet	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Captaines	Captaines	n2	Captains	captain	0
(	(	(	(	(	0
Commissioners	Commissioners	n2	Commissioners	commissioner	0
in	in	p-acp	in	in	0
counsell	counsell	n1	counsel	counsel	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
)	)	)	)	)	0
aboorde	aboorde	p-acp	aboard	aboard	0
the	the	dt	the	the	0
Ayde	Ayde	n1	Aid	aid	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
considered	considered	vvd	considered	consider	0
and	and	cc	and	and	0
consulted	consulted	vvd	consulted	consult	0
of	of	pp-f	of	of	0
sundry	sundry	j	sundry	sundry	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
particularly	particularly	av-j	particularly	particular	0
registred	registred	vvn	registered	register	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Notarie	Notarie	n1	Notary	notary	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
appoynted	appoynted	vvn	appointed	appoint	0
where	where	c-crq	where	where	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
against	against	p-acp	against	against	0
another	another	j-jn	another	another	0
yeere	yeere	n1	year	year	0
.	.	.	.	.	1
The	The	dt	The	the	0
24.	24.	crd	24.	24.	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
,	,	,	,	,	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
Pinnisses	Pinnisses	n2	Pinnisses	pinniss	0
and	and	cc	and	and	0
good	good	j	good	good	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Beares	Beares	ng1	Bears	bear	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
commanding	commanding	vvg	commanding	command	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Captaine	Captaine	n1	Captain	captain	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
to	to	pc-acp	to	to	0
attend	attend	vvi	attend	attend	0
the	the	dt	the	the	0
service	service	n1	service	service	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
encounter	encounter	vvi	encounter	encounter	0
or	or	cc	or	or	0
apprehend	apprehend	vvi	apprehend	apprehend	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
sundry	sundry	j	sundry	sundry	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
shewed	shewed	vvd	showed	show	0
themselves	themselves	px32	themselves	themselves	0
busie	busie	j	busy	busy	0
thereabouts	thereabouts	av	thereabouts	thereabouts	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
with	with	p-acp	with	with	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eyght	eyght	crd	eyght	eight	0
Boates	Boates	n2	Boats	boat	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
company	company	n1	company	company	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
minded	minded	vvd	minded	mind	0
to	to	pc-acp	to	to	0
encounter	encounter	vvi	encounter	encounter	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
company	company	n1	company	company	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
working	working	vvg	working	work	0
there	there	a-acp	there	there	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Mines	Mines	n2	Mines	mine	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
great	great	j	great	great	0
numbers	numbers	n2	numbers	number	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
perceived	perceived	vvd	perceived	perceive	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Shippes	Shippes	n2	Ships	ship	0
to	to	pc-acp	to	to	0
ryde	ryde	vvi	ride	ride	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
roade	roade	n1	road	road	0
(	(	(	(	(	0
being	being	vbg	being	be	0
belike	belike	av	belike	belike	0
more	more	av-dc	more	more	0
amazed	amazed	vvn	amazed	amaze	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
countenance	countenance	n1	countenance	countenance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Shippe	Shippe	n1	Ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
more	more	dc	more	more	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
)	)	)	)	)	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
never	never	av	never	never	0
shewe	shewe	vvi	show	show	0
themselves	themselves	px32	themselves	themselves	0
againe	againe	av	again	again	0
there	there	zz	there	there	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
our	our	po12	our	our	0
men	men	n2	men	man	0
sought	sought	vvn	sought	seek	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Pinnisses	Pinnisses	n2	Pinnisses	pinniss	0
to	to	pc-acp	to	to	0
compasse	compasse	vvi	compass	compass	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
use	use	vvi	use	use	0
,	,	,	,	,	0
supposing	supposing	vvg	supposing	suppose	0
there	there	a-acp	there	there	0
suddenly	suddenly	av-j	suddenly	sudden	0
to	to	pc-acp	to	to	0
intercept	intercept	vvi	intercept	intercept	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
men	men	n2	men	man	0
could	could	vmd	could	can	0
come	come	vvi	come	come	0
neere	neere	av-j	near	near	0
,	,	,	,	,	0
having	having	vhg	having	have	0
belike	belike	av	belike	belike	0
some	some	d	some	some	0
watch	watch	n1	watch	watch	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
toppe	toppe	n1	top	top	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
they	they	pns32	they	they	0
conveyed	conveyed	vvd	conveyed	convey	0
themselves	themselves	px32	themselves	themselves	0
privily	privily	av-j	privily	privy	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
left	left	vvd	left	leave	0
