terme	terme	n1	term	term	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
beleeve	beleeve	vvi	believe	believe	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
day	day	n1	day	day	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
taried	taried	vvd	tarried	tarry	0
still	still	av	still	still	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	cs	the	than	0
His	His	po31	His	his	0
embark	embark	vvi	embark	embark	0
-	-	-	-	-	0
fourteenth	fourteenth	ord	fourteenth	fourteenth	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
with	with	p-acp	with	with	0
scant	scant	j	scant	scant	0
winde	winde	n1	wind	wind	0
wee	wee	pns12	we	we	0
set	set	vvd	set	set	0
ing	ing	zz	ing	ing	0
at	at	p-acp	at	at	0
Venice	Venice	np1	Venice	Venice	0
say	say	vvb	say	say	0
}	}	}	}	}	0
ej	ej	fw-la	ej	ej	0
anj	anj	fw-la	anj	anj	0
sayled	sayled	vvd	sailed	sail	0
that	that	cst	that	that	0
day	day	n1	day	day	0
and	and	cc	and	and	0
that	that	d	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
not	not	xx	not	not	0
above	above	p-acp	above	above	0
or	or	cc	or	or	0
erusaem	erusaem	vvi	erusaem	erusaem	0
.	.	.	.	.	0
miies	miies	fw-la	miies	miies	0
.	.	.	.	.	0
anJ	anJ	np1	anJ	anJ	0
UpOn	UpOn	p-acp	UpOn	upon	0
the	the	dt	the	the	0
sixteene	sixteene	crd	sixteene	sixteen	0
day	day	n1	day	day	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
,	,	,	,	,	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
turned	turned	vvd	turned	turn	0
flat	flat	j	flat	flat	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
knewe	knewe	vvd	knew	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
:	:	:	:	:	0
and	and	cc	and	and	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
fift	fift	ord	fift	five	0
houre	houre	n1	hour	hour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
night	night	n1	night	night	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
reckon	reckon	vvb	reckon	reckon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
about	about	p-acp	about	about	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
after	after	p-acp	after	after	0
midnight	midnight	n1	midnight	midnight	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
descried	descried	vvd	descried	descry	0
a	a	dt	a	a	0
saile	saile	n1	sail	sail	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
perceived	perceived	vvd	perceived	perceive	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Gallie	Gallie	n1	Galley	galley	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
feare	feare	n1	fear	fear	0
.	.	.	.	.	1
The	The	dt	The	the	0
Master	Master	n1	Master	master	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
fellowe	fellowe	n1	fellow	fellow	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
sayler	sayler	n1	sailor	sailor	0
,	,	,	,	,	0
beganne	beganne	vvd	began	begin	0
to	to	pc-acp	to	to	0
devise	devise	vvi	devise	devise	0
howe	howe	c-crq	how	how	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
loose	loose	vvi	lose	loose	0
litle	litle	j	little	little	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
way	way	n1	way	way	0
:	:	:	:	:	0
and	and	cc	and	and	0
while	while	cs	while	while	0
both	both	d	both	both	0
he	he	pns31	he	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
dumps	dumps	n2	dumps	dump	0
,	,	,	,	,	0
God	God	np1	God	God	0
sent	sent	vvd	sent	send	0
us	us	pno12	us	we	0
a	a	dt	a	a	0
merry	merry	j	merry	merry	0
gale	gale	n1	gale	gale	0
of	of	pp-f	of	of	0
winde	winde	n1	wind	wind	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
ranne	ranne	vvd	ran	run	0
threescore	threescore	crd	threescore	threescore	0
and	and	cc	and	and	0
tenne	tenne	crd	tenne	ten	0
leagues	leagues	n2	leagues	league	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
twelve	twelve	ord	twelve	twelve	0
a	a	dt	a	a	0
clocke	clocke	n1	clock	clock	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
sixe	sixe	crd	sixe	six	0
dayes	dayes	n2	days	day	0
after	after	c-acp	after	after	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
seven	seven	crd	seven	seven	0
leagues	leagues	n2	leagues	league	0
past	past	p-acp	passed	past	0
Zante	Zante	np1	Zante	Zante	0
.	.	.	.	.	1
And	And	cc	And	and	0
upon	upon	p-acp	upon	upon	0
Munday	Munday	np1	Munday	Monday	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
three	three	crd	three	three	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
Candia	Candia	np1	Candia	Candia	0
which	which	r-crq	which	which	0
day	day	n1	day	day	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
came	came	vvd	came	come	0
contrary	contrary	j-jn	contrary	contrary	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
blasts	blasts	n2	blasts	blast	0
,	,	,	,	,	0
and	and	cc	and	and	0
stormes	stormes	n2	storms	storm	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
moneth	moneth	n1	month	month	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
,	,	,	,	,	0
the	the	dt	the	the	0
Mariners	Mariners	n2	Mariners	mariner	0
cried	cried	vvd	cried	cry	0
out	out	av	out	out	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
English	English	jp	English	english	0
man	man	n1	man	man	0
,	,	,	,	,	0
&	&	cc	&	and	0
sayd	sayd	vvd	said	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
good	good	j	good	good	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
wished	wished	vvd	wished	wish	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
worse	worse	jc	worse	worse	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
.	.	.	.	.	1
I	I	pns11	I	i	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
truely	truely	av-j	truly	true	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
well	well	av	well	well	0
be	be	vbi	be	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
206	206	crd	206	206	0
worst	worst	js	worst	worst	0
creature	creature	n1	creature	creature	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
consider	consider	vvb	consider	consider	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
also	also	av	also	also	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
use	use	vvb	use	use	0
your	your	po22	your	your	0
discretion	discretion	n1	discretion	discretion	0
.	.	.	.	.	1
The	The	dt	The	the	0
Frier	Frier	n1	Friar	friar	0
preached	preached	vvd	preached	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sermon	sermon	n1	sermon	sermon	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
demaunded	demaunded	vvn	demanded	demand	0
whether	whether	cs	whither	whether	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
understand	understand	vvi	understand	understand	0
him	him	pno31	him	he	0
:	:	:	:	:	0
I	I	pns11	I	i	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
the	the	dt	the	the	0
Frier	Frier	n1	Friar	friar	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
you	you	pn22	you	you	0
saide	saide	vvd	said	say	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
sermon	sermon	n1	sermon	sermon	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
possible	possible	j	possible	possible	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
such	such	d	such	such	0
weather	weather	n1	weather	weather	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
be	be	vbb	be	be	0
you	you	pn22	you	you	0
well	well	av	well	well	0
assured	assured	vvn	assured	assure	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
indeede	indeede	av	indeed	indeed	0
all	all	d	all	all	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
152.	152.	crd	152.	152.	0
]	]	]	]	]	0
ship	ship	n1	ship	ship	0
some	some	d	some	some	0
that	that	cst	that	that	0
hold	hold	vvb	hold	hold	0
very	very	av	very	very	0
unchristian	unchristian	j	unchristian	unchristian	0
opinions	opinions	n2	opinions	opinion	0
:	:	:	:	:	0
so	so	av	so	so	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
satisfied	satisfied	vvd	satisfied	satisfy	0
him	him	pno31	him	he	0
,	,	,	,	,	0
although	although	cs	although	although	0
(	(	(	(	(	0
they	they	pns32	they	they	0
said	said	vvd	said	say	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
said	said	vvd	said	say	0
the	the	dt	the	the	0
procession	procession	n1	procession	procession	0
,	,	,	,	,	0
and	and	cc	and	and	0
honoured	honoured	vvd	honoured	honour	0
their	their	po32	their	their	0
images	images	n2	images	image	0
,	,	,	,	,	0
and	and	cc	and	and	0
prayed	prayed	vvd	prayed	pray	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
and	and	cc	and	and	0
S.	S.	n1	S.	saint	0
Marke	Marke	n1	Mark	mark	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
also	also	av	also	also	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
an	an	dt	and	a	0
Italian	Italian	jp	Italian	italian	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
passenger	passenger	n1	passenger	passenger	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
tolde	tolde	vvd	told	tell	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
said	said	vvd	said	say	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
sing	sing	vvi	sing	sing	0
,	,	,	,	,	0
Salve	Salve	n1	Salve	salve	0
Regina	Regina	np1	Regina	Regina	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ave	Ave	vhb	Have	have	0
Maria	Maria	np1	Maria	Maria	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
:	:	:	:	:	0
I	I	pns11	I	i	0
told	told	vvd	told	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
praied	praied	vvd	prayed	pray	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
many	many	d	many	many	0
,	,	,	,	,	0
or	or	cc	or	or	0
sought	sought	vvd	sought	seek	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
onely	onely	j	only	only	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
goe	goe	vvb	go	go	0
a	a	dt	a	a	0
wrong	wrong	n-jn	wrong	wrong	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
robbed	robbed	vvd	robbed	rob	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
wrought	wrought	vvd	wrought	wrought	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
destructions	destructions	n2	destructions	destruction	0
.	.	.	.	.	1
All	All	av-d	All	all	0
this	this	d	this	this	0
was	was	vbds	was	be	0
told	told	vvn	told	tell	0
the	the	dt	the	the	0
Friers	Friers	n2	Friars	friar	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
heard	heard	vvd	herd	hear	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
three	three	crd	three	three	0
daies	daies	n2	days	day	0
after	after	a-acp	after	after	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
evening	evening	n1	evening	evening	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sent	sent	vvd	sent	send	0
the	the	dt	the	the	0
purser	purser	n1	purser	purser	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
image	image	n1	image	image	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lady	Lady	n1	Lady	lady	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
kisse	kisse	vvi	kiss	kiss	0
,	,	,	,	,	0
&	&	cc	&	and	0
I	I	pns11	I	i	0
perceiving	perceiving	vvg	perceiving	perceive	0
it	it	pn31	it	it	0
went	went	vvd	went	go	0
another	another	j-jn	another	another	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
he	he	pns31	he	he	0
fetched	fetched	vvd	fetched	fetch	0
his	his	po31	his	his	0
course	course	n1	course	course	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
&	&	cc	&	and	0
offered	offered	vvd	offered	offer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
refused	refused	vvd	refused	refuse	0
it	it	pn31	it	it	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
stirre	stirre	n1	stir	stir	0
:	:	:	:	:	0
the	the	dt	the	the	0
patron	patron	n1	patron	patron	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
were	were	vbdr	were	be	0
told	told	vvn	told	tell	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
one	one	pi	one	one	0
saide	saide	vvd	said	say	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Lutheran	Lutheran	njp	Lutheran	lutheran	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
called	called	vvd	called	call	0
me	me	pno11	me	i	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
mee	mee	pno11	me	i	0
better	better	vvi	better	better	0
good	good	j	good	good	0
will	will	n1	will	will	0
then	then	av	then	then	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
and	and	cc	and	and	0
travelled	travelled	vvn	traveled	travel	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
patron	patron	n1	patron	patron	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
behalfe	behalfe	n1	behalf	behalf	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
all	all	d	all	all	0
well	well	av	well	well	0
againe	againe	av	again	again	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
we	we	pns12	we	we	0
arrived	arrived	vvd	arrived	arrive	0
in	in	p-acp	in	in	0
Cyprus	Cyprus	np1	Cyprus	Cyprus	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
Cyprus	Cyprus	np1	Cyprus	Cyprus	0
.	.	.	.	.	1
a	a	dt	a	a	0
towne	towne	n1	town	town	0
called	called	vvd	called	call	0
Missagh	Missagh	fw-mi	Missagh	missagh	0
:	:	:	:	:	0
the	the	dt	the	the	0
people	people	n1	people	people	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
very	very	av	very	very	0
rude	rude	j	rude	rude	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	j	like	like	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
better	better	jc	better	better	0
,	,	,	,	,	0
they	they	pns32	they	they	0
eat	eat	vvb	eat	eat	0
their	their	po32	their	their	0
meat	meat	n1	meat	meat	0
sitting	sitting	vvg	sitting	sit	0
207	207	crd	207	207	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
legges	legges	n2	legs	leg	0
a	a	dt	a	a	0
crosse	crosse	j	cross	cross	0
like	like	j	like	like	0
tailors	tailors	n2	tailors	tailor	0
,	,	,	,	,	0
their	their	po32	their	their	0
beds	beds	n2	beds	bed	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
be	be	vbb	be	be	0
hard	hard	j	hard	hard	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
have	have	vhi	have	have	0
faire	faire	j	fair	fair	0
mattraces	mattraces	n2	mattraces	mattrace	0
to	to	pc-acp	to	to	0
lie	lie	vvi	lie	lie	0
upon	upon	p-acp	upon	upon	0
.	.	.	.	.	1
Joppa	Joppa	np1	Joppa	Joppa	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
thursday	thursday	np1	thursday	Thursday	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Joppa	Joppa	np1	Joppa	Joppa	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
small	small	j	small	small	0
barke	barke	n1	bark	bark	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
hired	hired	vvd	hired	hire	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
Missagh	Missagh	fw-mi	Missagh	missagh	0
and	and	cc	and	and	0
Salina	Salina	np1	Salina	Selina	0
,	,	,	,	,	0
and	and	cc	and	and	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
suffered	suffered	vvn	suffered	suffer	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
on	on	p-acp	on	on	0
land	land	n1	land	land	0
till	till	p-acp	till	till	0
noone	noone	n1	noon	noon	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
permitted	permitted	vvn	permitted	permit	0
by	by	p-acp	by	by	0
the	the	pno32	thee	they	0
The	The	dt	The	the	0
Basha	Basha	n1	Basham	bassa	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Basha	Basha	n1	Basham	bassa	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
sate	sate	vvd	sat	sit	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
top	top	n1	top	top	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
hill	hill	n1	hill	hill	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
us	us	pno12	us	we	0
Joppa	Joppa	np1	Joppa	Joppa	0
.	.	.	.	.	0
sent	sent	vvn	sent	send	0
away	away	av	away	away	0
,	,	,	,	,	0
Being	Being	vbg	Being	be	0
come	come	vvn	come	come	0
on	on	p-acp	on	on	0
land	land	n1	land	land	0
,	,	,	,	,	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
any	any	d	any	any	0
house	house	n1	house	house	0
for	for	p-acp	for	for	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
provision	provision	n1	provision	provision	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
bought	bought	vvd	bought	buy	0
to	to	pc-acp	to	to	0
carie	carie	vvi	carry	carry	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
.	.	.	.	.	1
I	I	pns11	I	i	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
paire	paire	n1	pair	pair	0
of	of	pp-f	of	of	0
