Commodities	Commodities	ng1	Commodities	commodity	0
other	other	j-jn	other	other	0
false	false	j	false	false	0
.	.	.	.	.	1
Neverthelesse	Neverthelesse	av	Nevertheless	nevertheless	0
untill	untill	c-acp	until	until	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
it	it	pn31	it	it	0
tooke	tooke	vvd	took	take	0
such	such	d	such	such	0
effect	effect	n1	effect	effect	0
in	in	p-acp	in	in	0
Pemisapans	Pemisapans	njp2	Pemisapans	pemisapans	0
breast	breast	n1	breast	breast	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
grew	grew	vvd	grew	grow	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
into	into	p-acp	into	into	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
(	(	(	(	(	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
former	former	j	former	former	0
reverend	reverend	j-jn	reverend	reverend	0
opinion	opinion	n1	opinion	opinion	0
in	in	p-acp	in	in	0
shew	shew	n1	show	show	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Almightie	Almightie	j-jn	Almighty	almighty	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
whom	whom	ro-crq	whom	who	0
wee	wee	pns12	we	we	0
serve	serve	vvb	serve	serve	0
and	and	cc	and	and	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
whom	whom	r-crq	whom	who	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
and	and	cc	and	and	0
confesse	confesse	vvi	confess	confess	0
the	the	dt	the	the	0
only	only	j	only	only	0
God	God	np1	God	God	0
)	)	)	)	)	0
now	now	av	now	now	0
they	they	pns32	they	they	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
blaspheme	blaspheme	vvi	blaspheme	blaspheme	0
,	,	,	,	,	0
and	and	cc	and	and	0
flatly	flatly	av-j	flatly	flat	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Lorde	Lorde	n1	Lord	lord	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
God	God	np1	God	God	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
hee	hee	pns31	he	he	0
suffered	suffered	vvd	suffered	suffer	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
sustaine	sustaine	vvi	sustain	sustain	0
much	much	d	much	much	0
hunger	hunger	n1	hunger	hunger	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
killed	killed	vvn	killed	kill	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Renapoaks	Renapoaks	n2	Renapoaks	renapoak	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
generail	generail	j	generail	generail	0
name	name	n1	name	name	0
all	all	d	all	all	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
maine	maine	n1	main	main	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
province	province	n1	province	province	0
soever	soever	av	soever	soever	0
.	.	.	.	.	1
Insomuch	Insomuch	av	Insomuch	insomuch	0
as	as	c-acp	as	as	0
olde	olde	j	old	old	0
Ensenore	Ensenore	np1	Ensenore	Ensenore	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
fellowes	fellowes	n2	fellows	fellow	0
,	,	,	,	,	0
could	could	vmd	could	can	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sake	sake	n1	sake	sake	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
credite	credite	n1	credit	credit	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
came	came	vvd	came	come	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
that	that	cst	that	that	0
the	the	dt	the	the	0
king	king	n1	king	king	0
was	was	vbds	was	be	0
resolved	resolved	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
presently	presently	av-j	presently	present	0
gone	gone	vvn	gone	go	0
away	away	av	away	away	0
as	as	a-acp	as	as	0
is	is	vbz	is	be	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
bruite	bruite	n1	bruit	bruit	0
I	I	pns11	I	i	0
returned	returned	vvd	returned	return	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
sawe	sawe	vvd	saw	see	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
expectation	expectation	n1	expectation	expectation	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
advertisement	advertisement	n1	advertisement	advertisement	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
received	received	vvn	received	receive	0
:	:	:	:	:	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
company	company	n1	company	company	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
334	334	crd	334	334	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
3.	3.	crd	3.	3.	1
Savages	Savages	np1	Savages	Savages	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
besides	besides	p-acp	beside	beside	0
Manteo	Manteo	np1	Manteo	Manteo	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Tetepano	Tetepano	np1	Tetepano	Tetepano	0
,	,	,	,	,	0
his	his	po31	his	his	0
sisters	sisters	ng1	sisters	sister	0
husband	husband	n1	husband	husband	0
Eracano	Eracano	np1	Eracano	Eracano	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cossine	Cossine	np1	Cossine	Cossine	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Chanoists	Chanoists	n2	Chanoists	chanoist	0
and	and	cc	and	and	0
Mangoaks	Mangoaks	n2	Mangoaks	mangoak	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
and	and	cc	and	and	0
multitude	multitude	n1	multitude	multitude	0
besides	besides	p-acp	beside	beside	0
their	their	po32	their	their	0
valour	valour	n1	valour	valour	0
is	is	vbz	is	be	0
terrible	terrible	j	terrible	terrible	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
provinces	provinces	n2	provinces	province	0
)	)	)	)	)	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
abide	abide	vvi	abide	abide	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
those	those	d	those	those	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
abide	abide	vvi	abide	abide	0
us	us	pno12	us	we	0
were	were	vbdr	were	be	0
killed	killed	j-vvn	killed	kill	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
Menatonon	Menatonon	np1	Menatonon	Menatonon	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
best	best	av-js	best	best	0
loved	loved	vvn	loved	love	0
to	to	p-acp	to	to	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
asswage	asswage	vvi	assuage	assuage	0
all	all	d	all	all	0
devises	devises	n2	devises	devise	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
:	:	:	:	:	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
it	it	pn31	it	it	0
made	made	vvd	made	make	0
Ensenores	Ensenores	npg1	Ensenores	ensenores	0
opinions	opinions	n2	opinions	opinion	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
received	received	vvn	received	receive	0
againe	againe	av	again	again	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
respects	respects	n2	respects	respect	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
often	often	av	often	often	0
before	before	a-acp	before	before	0
tolde	tolde	vvd	told	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
renewed	renewed	vvd	renewed	renew	0
those	those	d	those	those	0
his	his	po31	his	his	0
former	former	j	former	former	0
speeches	speeches	n2	speeches	speech	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
king	king	n1	king	king	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
subject	subject	j-jn	subject	subject	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
contrary	contrary	j-jn	contrary	contrary	0
wise	wise	n1	wise	wise	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
sought	sought	vvd	sought	seek	0
our	our	po12	our	our	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
being	being	vbg	being	be	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
them	them	pno32	them	they	0
more	more	dc	more	more	0
hurt	hurt	vvn	hurt	hurt	0
,	,	,	,	,	0
then	then	av	then	then	0
now	now	av	now	now	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
being	being	vbg	being	be	0
alive	alive	j	alive	alive	0
:	:	:	:	:	0
an	an	dt	and	a	0
opinion	opinion	n1	opinion	opinion	0
very	very	av	very	very	0
confidently	confidently	av-j	confidently	confident	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
holden	holden	vvn	held	hold	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
wisest	wisest	js	wisest	wise	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
old	old	j	old	old	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
,	,	,	,	,	0
being	being	vbg	being	be	0
100.	100.	crd	100.	100	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aire	aire	n1	air	air	0
shot	shot	vvn	shot	shoot	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
and	and	cc	and	and	0
stroken	stroken	vvn	stroken	strike	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
that	that	d	that	that	0
by	by	p-acp	by	by	0
sick-nesse	sick-nesse	j	sickness	sickness	0
had	had	vhd	had	have	0
died	died	vvn	died	die	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
:	:	:	:	:	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
holde	holde	vvi	hold	hold	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
returned	returned	vvn	returned	return	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
remaine	remaine	vvi	remain	remain	0
dead	dead	j	dead	dead	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
then	then	av	then	then	0
we	we	pns12	we	we	0
returne	returne	vvb	return	return	0
againe	againe	av	again	again	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
speeches	speeches	n2	speeches	speech	0
then	then	av	then	then	0
againe	againe	av	again	again	0
grewe	grewe	vvd	grew	grow	0
in	in	p-acp	in	in	0
fui	fui	fw-la	fui	fui	0
credite	credite	n1	credit	credit	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
us	us	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
sawe	sawe	vvd	saw	see	0
the	the	dt	the	the	0
small	small	j	small	small	0
troupe	troupe	n1	troop	troop	0
returned	returned	vvd	returned	return	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
sort	sort	n1	sort	sort	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
whose	whose	rg-crq	whose	who	0
very	very	j	very	very	0
names	names	n2	names	name	0
were	were	vbdr	were	be	0
terrible	terrible	j	terrible	terrible	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
side	side	n1	side	side	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
accident	accident	n1	accident	accident	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
rather	rather	av-c	rather	rather	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
was	was	vbds	was	be	0
)	)	)	)	)	0
the	the	dt	the	the	0
good	good	j	good	good	0
providence	providence	n1	providence	providence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Almightie	Almightie	j-jn	Almighty	almighty	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
saving	saving	n-vvg	saving	save	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
this	this	d	this	this	0
.	.	.	.	.	1
Within	Within	p-acp	Within	within	0
certaine	certaine	j	certain	certain	0
dayes	dayes	n2	days	day	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
Menatonon	Menatonon	np1	Menatonon	Menatonon	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
messenger	messenger	n1	messenger	messenger	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
the	the	dt	the	the	0
prisoner	prisoner	n1	prisoner	prisoner	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
me	me	pno11	me	i	0
certaine	certaine	j	certain	certain	0
pearle	pearle	n1	pearl	pearl	0
33S	33S	n2	33S	33	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
261.	261.	crd	261.	261.	0
]	]	]	]	]	1
The	The	dt	The	the	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
harvest	harvest	n1	harvest	harvest	0
in	in	p-acp	in	in	0
July	July	np1	July	July	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
present	present	j	present	present	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Pemisapan	Pemisapan	np1	Pemisapan	Pemisapan	0
tolde	tolde	vvd	told	tell	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
ransome	ransome	n1	ransom	ransom	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
refused	refused	vvd	refused	refuse	0
them	them	pno32	them	they	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sending	sending	vvg	sending	send	0
then	then	av	then	then	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
commaunded	commaunded	vvn	commanded	command	0
Okisko	Okisko	np1	Okisko	Okisko	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Weo-pomiok	Weo-pomiok	j	Weo-pomiok	weo-pomiok	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
yeelde	yeelde	vvi	yield	yield	0
himselfe	himselfe	px31	himself	himself	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
homager	homager	n1	homager	homager	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
Weroanza	Weroanza	np1	Weroanza	Weroanza	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
her	her	pno31	her	she	0
to	to	p-acp	to	to	0
Sir	Sir	n1	Sir	sir	0
Walter	Walter	np1	Walter	Walter	0
Raleigh	Raleigh	np1	Raleigh	Raleigh	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
perfourme	perfourme	vvi	perform	perform	0
which	which	r-crq	which	which	0
commandement	commandement	n1	commandment	commandment	0
received	received	vvd	received	receive	0
from	from	p-acp	from	from	0
Menatonon	Menatonon	np1	Menatonon	Menatonon	0
,	,	,	,	,	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Okisko	Okisko	np1	Okisko	Okisko	0
joyhtly	joyhtly	av-j	joyhtly	joyht	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Menatonons	Menatonons	ng1	Menatonons	menatonons	0
messenger	messenger	n1	messenger	messenger	0
sent	sent	vvd	sent	send	0
foure	foure	crd	foure	four	0
'	'	'	'	'	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
principallest	principallest	js	principallest	principall	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
to	to	p-acp	to	to	0
Pemisapan	Pemisapan	np1	Pemisapan	Pemisapan	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
perfourme	perfourme	vvi	perform	perform	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
those	those	d	those	those	0
his	his	po31	his	his	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
mee	mee	pno11	me	i	0
knowe	knowe	vvi	know	know	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
time	time	n1	time	time	0
forwarde	forwarde	av-j	forward	forward	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
successours	successours	n2	successors	successor	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
her	her	po31	her	her	0
Majestie	Majestie	n1	Majesty	majesty	0
their	their	po32	their	their	0
onely	onely	j	only	only	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
and	and	cc	and	and	0
next	next	ord	next	next	0
unto	unto	p-acp	unto	unto	0
her	her	pno31	her	she	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
Pemisapan	Pemisapan	np1	Pemisapan	Pemisapan	0
his	his	po31	his	his	0
father	father	n1	father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
Savages	Savages	n2-jn	Savages	savage	0
in	in	p-acp	in	in	0
counsell	counsell	n1	counsel	counsel	0
then	then	av	then	then	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
thorowly	thorowly	av-j	thoroughly	thorough	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
)	)	)	)	)	0
change	change	vvb	change	change	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
disposition	disposition	n1	disposition	disposition	0
toward	toward	p-acp	towards	towards	0
us	us	pno12	us	we	0
:	:	:	:	:	0
Insomuch	Insomuch	av	Insomuch	insomuch	0
as	as	c-acp	as	as	0
foorthwith	foorthwith	av	forthwith	forthwith	0
Ensenore	Ensenore	np1	Ensenore	Ensenore	0
wanne	wanne	vvd	won	win	0
this	this	d	this	this	0
resolution	resolution	n1	resolution	resolution	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
hand	hand	n1	hand	hand	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
goe	goe	vvi	go	go	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
his	his	po31	his	his	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
weares	weares	vvz	wears	wear	0
foorthwith	foorthwith	av	forthwith	forthwith	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
:	:	:	:	:	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
present	present	j	present	present	0
went	went	vvd	went	go	0
in	in	p-acp	in	in	0
