Towreson	Towreson	n1	Towreson	towreson	0
be	be	vbi	be	be	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
we	we	pns12	we	we	0
repayed	repayed	vvd	repaid	repay	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
shot	shot	n1	shot	shot	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
sometimes	sometimes	av	sometime	sometime	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
together	together	av	together	together	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
wee	wee	pns12	we	we	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
hailed	hailed	vvd	hailed	hail	0
in	in	p-acp	in	in	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
fetched	fetched	vvn	fetched	fetch	0
out	out	av	out	out	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
wind	wind	n1	wind	wind	0
blew	blew	vvd	blew	blow	0
then	then	av	then	then	0
ofF	ofF	p-acp	ofF	off	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
possiblie	possiblie	av-j	possibly	possible	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
againe	againe	av	again	again	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
concluded	concluded	vvd	concluded	conclude	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
two	two	crd	two	two	0
boates	boates	n2	boats	boat	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
other	other	j-jn	other	other	0
boats	boats	n2	boats	boat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
caravel-sailes	caravel-sailes	n2	caravel-sailes	caravel-saile	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
roade	roade	n1	road	road	0
,	,	,	,	,	0
and	and	cc	and	and	0
accordingly	accordingly	av-vvg	accordingly	accord	0
performed	performed	vvn	performed	perform	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
shot	shot	n1	shot	shot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
enemie	enemie	n1	enemy	enemy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Moone	Moone	n1	Moon	moon	0
did	did	vdd	did	do	0
shine	shine	vvi	shine	shine	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
very	very	av	very	very	0
good	good	j	good	good	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	a-acp	in	in	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
caravels	caravels	n2	caravels	caravel	0
and	and	cc	and	and	0
boates	boates	n2	boats	boat	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
shot	shot	n1	shot	shot	0
came	came	vvd	came	come	0
about	about	p-acp	about	about	0
our	our	po12	our	our	0
eares	eares	n2	ears	ear	0
as	as	p-acp	as	as	0
thicke	thicke	j	thick	thick	0
as	as	c-acp	as	as	0
haile	haile	n1	hail	hail	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
perceiving	perceiving	vvg	perceiving	perceive	0
us	us	pno12	us	we	0
no	no	dx	no	no	0
whit	whit	n1	whit	whit	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
shrinke	shrinke	vvi	shrink	shrink	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
dismayed	dismayed	vvn	dismayed	dismay	0
,	,	,	,	,	0
forsooke	forsooke	vvd	forsook	forsake	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
&	&	cc	&	and	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
some	some	d	some	some	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
boats	boats	n2	boats	boat	0
,	,	,	,	,	0
some	some	d	some	some	0
by	by	p-acp	by	by	0
swimming	swimming	vvg	swimming	swim	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
wee	wee	pns12	we	we	0
entred	entred	vvd	entered	enter	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
showte	showte	n1	shout	shout	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
few	few	d	few	few	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
us	us	pno12	us	we	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
cables	cables	n2	cables	cable	0
length	length	n1	length	length	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
so	so	av	so	so	0
plie	plie	vvi	ply	ply	0
both	both	d	both	both	0
their	their	po32	their	their	0
great	great	j	great	great	0
and	and	cc	and	and	0
small	small	j	small	small	0
ordinance	ordinance	n1	ordinance	ordinance	0
at	at	p-acp	at	at	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
much	much	d	much	much	0
annoyed	annoyed	vvd	annoyed	annoy	0
us	us	pno12	us	we	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
made	made	vvd	made	make	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
shot	shot	n1	shot	shot	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
Clifford	Clifford	np1	Clifford	Clifford	0
entred	entred	vvd	entered	enter	0
the	the	dt	the	the	0
Admirall	Admirall	n1	Admiral	admiral	0
and	and	cc	and	and	0
Viceadmirall	Viceadmirall	n1	Viceadmiral	vice-admiral	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Admirals	Admirals	ng1	Admirals	admiral	0
men	men	n2	men	man	0
entred	entred	vvn	entered	enter	0
two	two	crd	two	two	0
other	other	j-jn	other	other	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
burden	burden	n1	burden	burden	0
,	,	,	,	,	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
every	every	d	every	every	0
one	one	pi	one	one	0
cut	cut	vvd	cut	cut	0
the	the	dt	the	the	0
cables	cables	n2	cables	cable	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hause	hause	n1	hause	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
despite	despite	n1	despite	despite	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
brought	brought	vvd	brought	bring	0
away	away	av	away	away	0
foure	foure	crd	foure	four	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
least	least	ds	least	least	0
whereof	whereof	c-crq	whereof	whereof	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
of	of	pp-f	of	of	0
130	130	crd	130	130	0
tunnes	tunnes	n2	tons	ton	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
broile	broile	n1	broil	broil	0
the	the	dt	the	the	0
hulke	hulke	n1	hulk	hulk	0
shotte	shotte	vvd	shot	shoot	0
at	at	p-acp	at	at	0
us	us	pno12	us	we	0
many	many	d	many	many	0
times	times	n2	times	time	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
did	did	vdd	did	do	0
no	no	dx	no	no	0
hurt	hurt	n1	hurt	hurt	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
comming	comming	vvg	coming	come	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hulke	hulke	n1	hulk	hulk	0
towing	towing	vvg	towing	tow	0
our	our	po12	our	our	0
new	new	j	new	new	0
prizes	prizes	n2	prizes	prize	0
,	,	,	,	,	0
we	we	pns12	we	we	0
hailed	hailed	vvd	hailed	hail	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
demanded	demanded	vvd	demanded	demand	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
answered	answered	vvd	answered	answer	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
Flushing	Flushing	np1	Flushing	Flushing	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
we	we	pns12	we	we	0
commanded	commanded	vvd	commanded	command	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
wey	wey	vvi	weigh	weigh	0
ankor	ankor	n1	anchor	anchor	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
after	after	p-acp	after	after	0
us	us	pno12	us	we	0
:	:	:	:	:	0
And	And	cc	And	and	0
not	not	xx	not	not	0
daring	daring	vvg	daring	dare	0
to	to	pc-acp	to	to	0
refuse	refuse	vvi	refuse	refuse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
caravel	caravel	n1	caravel	caravel	0
with	with	p-acp	with	with	0
fortie	fortie	crd	fortie	forty	0
or	or	cc	or	or	0
fiftie	fiftie	crd	fiftie	fifty	0
buts	buts	n2	buts	butt	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
216	216	crd	216	216	0
another	another	j-jn	another	another	0
small	small	j	small	small	0
barke	barke	n1	bark	bark	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
little	little	av-j	little	little	0
or	or	cc	or	or	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
:	:	:	:	:	0
and	and	cc	and	and	0
rode	rode	vvd	road	ride	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
hundreth	hundreth	ord	hundreth	hundred	0
and	and	cc	and	and	0
fifty	fifty	crd	fifty	fifty	0
tunnes	tunnes	n2	tons	ton	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
hard	hard	j	hard	hard	0
happe	happe	n1	happen	hap	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
no	no	dx	no	no	0
great	great	j	great	great	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
mar-chandize	mar-chandize	j	merchandise	merchandise	0
or	or	cc	or	or	0
victuals	victuals	n2	victuals	victual	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
foure	foure	crd	foure	four	0
buts	buts	n2	buts	butt	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
two	two	crd	two	two	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
one	one	crd	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
lading	lading	n-vvg	lading	lade	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
All	All	av-d	All	all	0
this	this	d	this	this	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
upon	upon	p-acp	upon	upon	0
Easter	Easter	n1	Easter	easter	0
eeve	eeve	vvi	eeve	eeve	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
gave	gave	vvd	gave	give	0
thanks	thanks	n2	thanks	thank	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
sped	sped	vvn	sped	speed	0
so	so	av	so	so	0
well	well	av	well	well	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
very	very	j	very	very	0
night	night	n1	night	night	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
a	a	dt	a	a	0
boate	boate	n1	boat	boat	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Dutch	Dutch	jp	Dutch	dutch	0
merchant	merchant	n1	merchant	merchant	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
Portugal	Portugal	np1	Portugal	Portugal	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
some	some	d	some	some	0
ransome	ransome	n1	ransom	ransom	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
sayd	sayd	vvd	said	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
judge	judge	vvb	judge	judge	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
espie	espie	vvi	espy	espy	0
our	our	po12	our	our	0
strength	strength	n1	strength	strength	0
:	:	:	:	:	0
we	we	pns12	we	we	0
kept	kept	vvd	kept	keep	0
them	them	pno32	them	they	0
that	that	d	that	that	0
night	night	n1	night	night	0
aboord	aboord	a-acp	aboard	aboard	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
sent	sent	vvd	sent	send	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Admiral	Admiral	n1	Admiral	admiral	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
Easter	Easter	n1	Easter	easter	0
day	day	n1	day	day	0
arose	arose	vvd	arose	arise	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
storme	storme	n1	storm	storm	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
our	our	po12	our	our	0
caravel	caravel	n1	caravel	caravel	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
first	first	ord	first	first	0
tooke	tooke	vvd	took	take	0
brake	brake	n1	brake	brake	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
new	new	j	new	new	0
prizes	prizes	n2	prizes	prize	0
also	also	av	also	also	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
breaking	breaking	n-vvg	breaking	break	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
cable	cable	n1	cable	cable	0
,	,	,	,	,	0
slipt	slipt	vvd	slipped	slip	0
away	away	av	away	away	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
was	was	vbds	was	be	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
troublesome	troublesome	j	troublesome	troublesome	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
wee	wee	pns12	we	we	0
sent	sent	vvd	sent	send	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
boat	boat	n1	boat	boat	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
them	them	pno32	them	they	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
feare	feare	vvb	fear	fear	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
rage	rage	n1	rage	rage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weather	weather	n1	weather	weather	0
hath	hath	vhz	hath	have	0
caused	caused	vvn	caused	cause	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
leese	leese	vvi	lose	lose	0
both	both	d	both	both	0
our	our	po12	our	our	0
men	men	n2	men	man	0
and	and	cc	and	and	0
prizes	prizes	n2	prizes	prize	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
storme	storme	n1	storm	storm	0
,	,	,	,	,	0
our	our	po12	our	our	0
two	two	crd	two	two	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
tooke	tooke	vvd	took	take	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
us	us	pno12	us	we	0
all	all	d	all	all	0
busie	busie	j	busy	busy	0
about	about	p-acp	about	about	0
our	our	po12	our	our	0
prizes	prizes	n2	prizes	prize	0
,	,	,	,	,	0
beganne	beganne	vvd	began	begin	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
howe	howe	c-crq	how	how	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
escape	escape	vvi	escape	escape	0
our	our	po12	our	our	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
suddenly	suddenly	av-j	suddenly	sudden	0
slipt	slipt	vvd	slipped	slip	0
both	both	d	both	both	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cabbins	cabbins	n2	cabins	cabin	0
windowes	windowes	n2	windows	window	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
swimming	swimming	vvg	swimming	swim	0
got	got	vvd	god	get	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
seemed	seemed	vvd	seemed	seem	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
impossible	impossible	j	impossible	impossible	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
outrage	outrage	n1	outrage	outrage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weather	weather	n1	weather	weather	0
.	.	.	.	.	1
This	This	d	This	this	0
storme	storme	n1	storm	storm	0
continued	continued	vvd	continued	continue	0
long	long	av-j	long	long	0
,	,	,	,	,	0
and	and	cc	and	and	0
prevented	prevented	vvn	prevented	prevent	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
our	our	po12	our	our	0
intended	intended	j-vvn	intended	intend	0
attempt	attempt	n1	attempt	attempt	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
having	having	vhg	having	have	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
as	as	c-acp	as	as	0
possibly	possibly	av-j	possibly	possible	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
keeping	keeping	vvg	keeping	keep	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
prizes	prizes	vvz	prizes	prize	0
from	from	p-acp	from	from	0
running	running	vvg	running	run	0
ashore	ashore	av	ashore	ashore	0
;	;	;	;	;	0
and	and	cc	and	and	0
falling	falling	vvg	falling	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
stood	stood	vvd	stood	stand	0
gaping	gaping	vvg	gaping	gape	0
greedily	greedily	av-j	greedily	greedy	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
ruine	ruine	n1	ruin	ruin	0
.	.	.	.	.	1
The	The	dt	The	the	0
19	19	crd	19	19	0
day	day	n1	day	day	0
the	the	dt	the	the	0
storme	storme	n1	storm	storm	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
little	little	j	little	little	0
ceased	ceased	vvn	ceased	cease	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
all	all	d	all	all	0
weyed	weyed	vvn	weighed	weigh	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
that	that	cst	that	that	0
lyeth	lyeth	vvz	lies	lie	0
next	next	ord	next	next	0
Northwest	Northwest	av-an	Northwest	northwest	0
217	217	crd	217	217	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
775.	775.	crd	775.	775.	0
]	]	]	]	]	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bay	bay	n1	bay	bay	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
twentieth	twentieth	ord	twentieth	twenty	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
carpenters	carpenters	n2	carpenters	carpenter	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
our	our	po12	our	our	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
.	.	.	.	.	1
The	The	dt	The	the	0
23	23	crd	23	23	0
day	day	n1	day	day	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
came	came	vvd	came	come	0
downe	downe	a-acp	down	down	0
amaine	amaine	av	amain	amain	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
beset	beset	vvb	beset	beset	0
us	us	pno12	us	we	0
round	round	av-j	round	round	0
,	,	,	,	,	0
and	and	cc	and	and	0
shot	shot	vvn	shot	shoot	0
at	at	p-acp	at	at	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
bowes	bowes	n2	bows	bow	0
and	and	cc	and	and	0
arrowes	arrowes	n2	arrows	arrow	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
short	short	j	short	short	0
time	time	n1	time	time	0
wee	wee	pns12	we	we	0
caused	caused	vvd	caused	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
retire	retire	vvi	retire	retire	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
caried	caried	vvn	carried	carry	0
away	away	av	away	away	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fellowes	fellowes	n2	fellows	fellow	0
,	,	,	,	,	0
although	although	cs	although	although	0
wee	wee	pns12	we	we	0
had	had	vhd	had	have	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
men	men	n2	men	man	0
hurt	hurt	vvn	hurt	hurt	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
arrowes	arrowes	n2	arrows	arrow	0
.	.	.	.	.	1
The	The	dt	The	the	0
24	24	crd	24	24	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
received	received	vvd	received	receive	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
