Hunc	Hunc	fw-la	Hunc	hunc	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
first	first	ord	first	first	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
continuall	continuall	j	continual	continual	0
heat	heat	n1	heat	heat	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
Many	Many	d	Many	many	0
very	very	av	very	very	0
many	many	d	many	many	0
Baths	Baths	n2	Baths	bath	0
or	or	cc	or	or	0
hote	hote	j	hight	hot	0
fountains	fountains	n2	fountains	fountain	0
in	in	p-acp	in	in	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fewer	fewer	d	fewer	few	0
™	™	sy	™	™	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
\	\	\	\	\	0
11	11	crd	11	11	0
i*i	i*i	fw-la	i*i	i*i	0
1*1	1*1	n1	1*1	1*1	0
1	1	crd	1	1	0
1	1	crd	1	1	0
Island	Island	n1	Island	island	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
vehemently	vehemently	av-j	vehemently	vehement	0
hote	hote	j	hight	hot	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
thinke	thinke	vvb	think	think	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
man	man	n1	man	man	0
wonder	wonder	n1	wonder	wonder	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
learned	learned	vvn	learned	learn	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
authors	authors	n2	authors	author	0
,	,	,	,	,	0
that	that	cst	that	that	0
Germanie	Germanie	np1	Germanie	Germany	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
aboundeth	aboundeth	vvz	aboundeth	abound	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
hote	hote	j	hight	hot	0
Baths	Baths	n2	Baths	bath	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
foot	foot	n1	foot	foot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Alpes	Alpes	np1	Alpes	Alps	0
.	.	.	.	.	1
The	The	dt	The	the	0
hote	hote	j	hight	hot	0
Baths	Baths	n2	Baths	bath	0
of	of	pp-f	of	of	0
Baden	Baden	np1	Baden	Baden	0
,	,	,	,	,	0
Gebarsvil	Gebarsvil	n1	Gebarsvil	gebarsvil	0
,	,	,	,	,	0
Calben	Calben	np1	Calben	Calben	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
duchy	duchy	n1	duchy	duchy	0
of	of	pp-f	of	of	0
Wittenberg	Wittenberg	np1	Wittenberg	Wittenberg	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
be	be	vbi	be	be	0
very	very	av	very	very	0
famous	famous	j	famous	famous	0
:	:	:	:	:	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
Fuchsius	Fuchsius	np1	Fuchsius	Fuchsius	0
doeth	doeth	vdz	doth	do	0
mention	mention	vvi	mention	mention	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
de	de	fw-la	de	de	0
Arte	Arte	fw-la	Arte	arte	0
medendi	medendi	fw-la	medendi	medendi	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
Germanie	Germanie	np1	Germanie	Germany	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
France	France	np1	France	France	0
,	,	,	,	,	0
&	&	cc	&	and	0
beyond	beyond	p-acp	beyond	beyond	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
Italy	Italy	np1	Italy	Italy	0
that	that	cst	that	that	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
Cardan	Cardan	np1	Cardan	Cardan	0
.	.	.	.	.	1
And	And	cc	And	and	0
Aristotle	Aristotle	np1	Aristotle	Aristotle	0
reporteth	reporteth	vvz	reporteth	report	0
,	,	,	,	,	0
that	that	cst	that	that	0
about	about	p-acp	about	about	0
Epyrus	Epyrus	np1	Epyrus	Epyrus	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
iv	iv	crd	iv	iv	0
129	129	crd	129	129	0
1	1	crd	1	1	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
these	these	d	these	these	0
hote	hote	j	hight	hot	0
waters	waters	n2	waters	water	0
doe	doe	vdb	do	do	0
much	much	d	much	much	0
abound	abound	vvi	abound	abound	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
Pyriplegethon	Pyriplegethon	np1	Pyriplegethon	Pyriplegethon	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
these	these	d	these	these	0
things	things	n2	things	thing	0
should	should	vmd	should	shall	0
therefore	therefore	av	therefore	therefore	0
be	be	vbb	be	be	0
ye	ye	pn22	you	you	0
lesse	lesse	av-dc	less	less	0
admired	admired	j-vvn	admired	admire	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
searchers	searchers	n2	searchers	searcher	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
have	have	vhb	have	have	0
as	as	p-acp	as	as	0
wel	wel	av	well	well	0
found	found	vvd	found	find	0
out	out	av	out	out	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heate	heate	n1	heat	heat	0
in	in	p-acp	in	in	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
in	in	p-acp	in	in	0
mountaines	mountaines	n2	mountains	mountain	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
water	water	n1	water	water	0
runneth	runneth	vvz	runneth	run	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
through	through	p-acp	through	through	0
certaine	certaine	j	certain	certain	0
veines	veines	n2	veins	vein	0
of	of	pp-f	of	of	0
Brimstone	Brimstone	n1	Brimstone	brimstone	0
&	&	cc	&	and	0
Allom	Allom	np1	Allom	Allom	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
taketh	taketh	vvz	takes	take	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
heat	heat	n1	heat	heat	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
taste	taste	vvb	taste	taste	0
also	also	av	also	also	0
,	,	,	,	,	0
&	&	cc	&	and	0
other	other	j-jn	other	other	0
strange	strange	j	strange	strange	0
qualities	qualities	n2	qualities	quality	0
.	.	.	.	.	1
Aristotle	Aristotle	np1	Aristotle	Aristotle	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
de	de	fw-la	de	de	0
Mundo	Mundo	fw-la	Mundo	mundo	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
this	this	d	this	this	0
.	.	.	.	.	1
The	The	dt	The	the	0
earth	earth	n1	earth	earth	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
conteineth	conteineth	vvz	containeth	contain	0
within	within	p-acp	within	within	0
it	it	pn31	it	it	0
fountains	fountains	n2	fountains	fountain	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
spirite	spirite	n1	spirit	spirit	0
&	&	cc	&	and	0
fire	fire	n1	fire	fire	0
:	:	:	:	:	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
flowing	flowing	vvg	flowing	flow	0
like	like	av-j	like	like	0
rivers	rivers	n2	rivers	river	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
cast	cast	vvi	cast	cast	0
foorth	foorth	av	forth	forth	0
red	red	j-jn	read	red	0
hote	hote	j	hight	hot	0
iron	iron	n1	iron	iron	0
:	:	:	:	:	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
also	also	av	also	also	0
doeth	doeth	vdz	doth	do	0
flow	flow	vvi	flow	flow	0
,	,	,	,	,	0
somtimes	somtimes	av	sometimes	sometime	0
luke-warme	luke-warme	j	lukewarm	lukewarm	0
water	water	n1	water	water	0
,	,	,	,	,	0
somtimes	somtimes	av	sometimes	sometime	0
skalding	skalding	j-vvg	scalding	scald	0
hote	hote	j	hight	hot	0
,	,	,	,	,	0
and	and	cc	and	and	0
somtimes	somtimes	av	sometimes	sometime	0
temperate	temperate	j	temperate	temperate	0
.	.	.	.	.	1
And	And	cc	And	and	0
Seneca	Seneca	np1	Seneca	Seneca	0
.	.	.	.	.	1
Empedocles	Empedocles	np1	Empedocles	Empedocles	0
thought	thought	vvd	thought	think	0
that	that	d	that	that	0
Baths	Baths	n2	Baths	bath	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
hote	hote	j	hight	hot	0
by	by	p-acp	by	by	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
secretly	secretly	av-jn	secretly	secret	0
conteineth	conteineth	vvz	containeth	contain	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
if	if	cs	if	if	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
fire	fire	n1	fire	fire	0
bee	bee	vbi	be	be	0
under	under	p-acp	under	under	0
that	that	d	that	that	0
ground	ground	n1	ground	ground	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
water	water	n1	water	water	0
passeth	passeth	vvz	passes	pass	0
.	.	.	.	.	1
And	And	cc	And	and	0
Pontanus	Pontanus	np1	Pontanus	Pontanus	0
writeth	writeth	vvz	writeth	write	0
very	very	av	very	very	0
learnedly	learnedly	av-j	learnedly	learned	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Baian	Baian	jp	Baian	baian	0
Baths	Baths	n2	Baths	bath	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
No	No	uh-dx	No	no	0
marvell	marvell	vvb	marvel	marvel	0
though	though	cs	though	though	0
from	from	p-acp	from	from	0
banke	banke	n1	bank	bank	0
of	of	pp-f	of	of	0
Baian	Baian	jp	Baian	baian	0
shore	shore	n1	shore	shore	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
hote	hote	j	hight	hot	0
Baths	Baths	n2	Baths	bath	0
,	,	,	,	,	0
or	or	cc	or	or	0
veines	veines	n2	veins	vein	0
of	of	pp-f	of	of	0
skalding	skalding	j-vvg	scalding	scald	0
licour	licour	n1	liquour	liquour	0
flow	flow	vvi	flow	flow	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
Vulcans	Vulcans	npg1	Vulcans	Vulcan	0
forge	forge	n1	forge	forge	0
incensed	incensed	vvn	incensed	incense	0
evermore	evermore	av	evermore	evermore	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
doeth	doeth	vdz	doth	do	0
teach	teach	vvi	teach	teach	0
us	us	pno12	us	we	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
that	that	cst	that	that	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
earth	earth	n1	earth	earth	0
below	below	a-acp	below	below	0
And	And	cc	And	and	0
bowels	bowels	n2	bowels	bowel	0
burne	burne	vvb	burn	burn	0
,	,	,	,	,	0
and	and	cc	and	and	0
fire	fire	n1	fire	fire	0
enraged	enraged	vvn	enraged	enrage	0
glow	glow	n1	glow	glow	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
From	From	p-acp	From	from	0
hence	hence	av	hence	hence	0
the	the	dt	the	the	0
flitting	flitting	j-vvg	flitting	flit	0
flood	flood	n1	flood	flood	0
sends	sends	vvz	sends	send	0
smokie	smokie	j	smoky	smoky	0
streames	streames	n2	streams	stream	0
,	,	,	,	,	0
And	And	cc	And	and	0
Baths	Baths	n2	Baths	bath	0
doe	doe	vdb	do	do	0
boile	boile	vvi	boil	boil	0
with	with	p-acp	with	with	0
secret	secret	j-jn	secret	secret	0
burning	burning	j-vvg	burning	burn	0
gleames	gleames	n2	gleams	gleam	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
Saxo	Saxo	np1	Saxo	Saxo	0
Grammaticus	Grammaticus	np1	Grammaticus	Grammaticus	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
historiographer	historiographer	n1	historiographer	historiographer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Danes	Danes	np2	Danes	Dane	0
reporteth	reporteth	vvz	reporteth	report	0
.	.	.	.	.	1
That	That	cst	That	that	0
certaine	certaine	j	certain	certain	0
fountains	fountains	n2	fountains	fountain	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
do	do	vdb	do	do	0
somtime	somtime	av	sometime	sometime	0
encrease	encrease	vvi	increase	increase	0
&	&	cc	&	and	0
flow	flow	vvi	flow	flow	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
brinke	brinke	n1	brink	brink	0
:	:	:	:	:	0
sometimes	sometimes	av	sometime	sometime	0
againe	againe	av	again	again	0
they	they	pns32	they	they	0
fall	fall	vvb	fallen	fall	0
so	so	av	so	so	0
lowe	lowe	av-j	low	low	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
skarse	skarse	av-j	scarce	scarce	0
discerne	discerne	vvi	discern	discern	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
fountains	fountains	n2	fountains	fountain	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
fountains	fountains	n2	fountains	fountain	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
very	very	j	very	very	0
seidome	seidome	n1	seidome	seidome	0
found	found	vvd	found	find	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
mention	mention	n1	mention	mention	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
like	like	j	like	like	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
produced	produced	vvn	produced	produce	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
any	any	d	any	any	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
somwhat	somwhat	av	somewhat	somewhat	0
strange	strange	j	strange	strange	0
.	.	.	.	.	1
Plinie	Plinie	np1	Plinie	Pliny	0
maketh	maketh	vvz	makes	make	0
a	a	dt	a	a	0
great	great	j	great	great	0
recitall	recitall	n1	recital	recital	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
(	(	(	(	(	0
saieth	saieth	vvz	sayeth	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Isle	Isle	n1	Isle	isle	0
of	of	pp-f	of	of	0
Tenedos	Tenedos	np1	Tenedos	Tenedos	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Solstitium	Solstitium	fw-la	Solstitium	solstitium	0
of	of	pp-f	of	of	0
sommer	sommer	n1	summer	summer	0
doth	doth	vdz	does	do	0
alwaies	alwaies	av	always	always	0
flow	flow	vvi	flow	flow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
130	130	crd	130	130	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
third	third	ord	third	three	0
houre	houre	n1	hour	hour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
night	night	n1	night	night	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
field	field	n1	field	field	0
of	of	pp-f	of	of	0
Pitinas	Pitinas	np1	Pitinas	Pitinas	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
Apennine	Apennine	jp	Apennine	apennine	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
river	river	n1	river	river	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
sommer	sommer	n1	summer	summer	0
alwaies	alwaies	av	always	always	0
encreaseth	encreaseth	vvz	increases	increase	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
winter	winter	n1	winter	winter	0
is	is	vbz	is	be	0
dried	dried	vvn	dried	dry	0
up	up	a-acp	up	up	0
.	.	.	.	.	1
He	He	pns31	He	he	0
maketh	maketh	vvz	makes	make	0
mention	mention	n1	mention	mention	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
very	very	j	very	very	0
large	large	j	large	large	0
fountaine	fountaine	n1	fountain	fountain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
every	every	d	every	every	0
houre	houre	n1	hour	hour	0
doeth	doeth	vdz	doth	do	0
encrease	encrease	vvi	increase	increase	0
and	and	cc	and	and	0
fall	fall	vvi	fallen	fall	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
omitted	omitted	vvn	omitted	omit	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
rivers	rivers	n2	rivers	river	0
run	run	vvn	run	run	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
fall	fall	n1	fallen	fall	0
againe	againe	av	again	again	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
open	open	j	open	open	0
chanel	chanel	n1	channel	chanel	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
Lycus	Lycus	np1	Lycus	Lycus	0
in	in	p-acp	in	in	0
Asia	Asia	np1	Asia	Asia	0
,	,	,	,	,	0
Erasinus	Erasinus	np1	Erasinus	Erasinus	0
in	in	p-acp	in	in	0
Argolica	Argolica	np1	Argolica	Argolica	0
,	,	,	,	,	0
Tigris	Tigris	np1	Tigris	Tigris	0
in	in	p-acp	in	in	0
Mesopotamia	Mesopotamia	np1	Mesopotamia	Mesopotamia	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
which	which	r-crq	which	which	0
Cardan	Cardan	np1	Cardan	Cardan	0
addeth	addeth	vvz	adds	add	0
Tanais	Tanais	np1	Tanais	Tanais	0
in	in	p-acp	in	in	0
Moscovia	Moscovia	np1	Moscovia	Moscovia	0
:	:	:	:	:	0
and	and	cc	and	and	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
throwen	throwen	vvn	thrown	throw	0
into	into	p-acp	into	into	0
Aesculapius	Aesculapius	np1	Aesculapius	Aesculapius	0
fountaine	fountaine	n1	fountain	fountain	0
at	at	p-acp	at	at	0
Athens	Athens	np1	Athens	Athens	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
cast	cast	vvn	cast	cast	0
up	up	a-acp	up	up	0
againe	againe	av	again	again	0
in	in	p-acp	in	in	0
Phaletico	Phaletico	np1	Phaletico	Phaletico	0
.	.	.	.	.	1
And	And	cc	And	and	0
Seneca	Seneca	np1	Seneca	Seneca	0
writeth	writeth	vvz	writeth	write	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
certaine	certaine	j	certain	certain	0
rivers	rivers	n2	rivers	river	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
let	let	vvn	let	let	0
downe	downe	a-acp	down	down	0
into	into	p-acp	into	into	0
some	some	d	some	some	0
cave	cave	n1	cave	cave	0
under	under	p-acp	under	under	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
are	are	vbr	are	be	0
withdrawen	withdrawen	vvn	withdrawn	withdraw	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
seeming	seeming	vvg	seeming	seem	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
utterly	utterly	av-j	utterly	utter	0
perished	perished	vvn	perished	perish	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
some	some	d	some	some	0
distance	distance	n1	distance	distance	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
rivers	rivers	n2	rivers	river	0
returne	returne	vvi	return	return	0
,	,	,	,	,	0
enjoying	enjoying	vvg	enjoying	enjoy	0
their	their	po32	their	their	0
former	former	j	former	former	0
name	name	n1	name	name	0
and	and	cc	and	and	0
their	their	po32	their	their	0
course	course	n1	course	course	0
.	.	.	.	.	1
And	And	cc	And	and	0
againe	againe	av	again	again	0
Plinie	Plinie	np1	Plinie	Pliny	0
reporteth	reporteth	vvz	reporteth	report	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
river	river	n1	river	river	0
received	received	vvn	received	receive	0
under	under	p-acp	under	under	0
ground	ground	n1	ground	ground	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
field	field	n1	field	field	0
of	of	pp-f	of	of	0
Atinas	Atinas	np1	Atinas	Atinas	0
that	that	cst	that	that	0
issueth	issueth	vvz	issueth	issue	0
out	out	av	out	out	0
twentie	twentie	crd	twentie	twenty	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
place	place	n1	place	place	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
examples	examples	n2	examples	example	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
teach	teach	vvi	teach	teach	0
us	us	pno12	us	we	0
that	that	d	that	that	0
the	the	dt	the	the	0
fountaines	fountaines	n2	fountains	fountain	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
greater	greater	jc	greater	great	0
wonders	wonders	n2	wonders	wonder	0
then	then	cs	then	than	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Doth	Doth	vdz	Does	do	0
forthwith	forthwith	av	forthwith	forthwith	0
convert	convert	vvi	convert	convert	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
any	any	d	any	any	0
body	body	n1	body	body	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
these	these	d	these	these	0
two	two	crd	two	two	0
properties	properties	n2	properties	property	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
warmth	warmth	n1	warmth	warmth	0
or	or	cc	or	or	0
most	most	av-ds	most	most	0
vehement	vehement	j	vehement	vehement	0
heat	heat	n1	heat	heat	0
,	,	,	,	,	0
&	&	cc	&	and	0
a	a	dt	a	a	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
hardening	hardening	vvg	hardening	harden	0
bodies	bodies	n2	bodies	body	0
doth	doth	vdz	does	do	0
Frisius	Frisius	np1	Frisius	Frisius	0
describe	describe	vvi	describe	describe	0
his	his	po31	his	his	0
first	first	ord	first	first	0
fountaine	fountaine	n1	fountain	fountain	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
reported	reported	vvn	reported	report	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
had	had	vhd	had	have	0
experience	experience	n1	experience	experience	0
thereof	thereof	av	thereof	thereof	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
)	)	)	)	)	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
fountain	fountain	n1	fountain	fountain	0
in	in	p-acp	in	in	0
Island	Island	n1	Island	island	0
not	not	xx	not	not	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bishops	bishops	ng1	bishops	bishop	0
seat	seat	n1	seat	seat	0
of	of	pp-f	of	of	0
Schalholt	Schalholt	np1	Schalholt	Schalholt	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
village	village	n1	village	village	0
called	called	vvn	called	call	0
Haukadal	Haukadal	np1	Haukadal	Haukadal	0
.	.	.	.	.	1
Seneca	Seneca	np1	Seneca	Seneca	0
reporteth	reporteth	vvz	reporteth	report	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
That	That	cst	That	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
fountain	fountain	n1	fountain	fountain	0
which	which	r-crq	which	which	0
