[	[	[	[	[	0
as	as	c-acp	as	as	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
any	any	d	any	any	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
better	better	jc	better	better	0
battery	battery	n1	battery	battery	0
,	,	,	,	,	0
or	or	cc	or	or	0
had	had	vhd	had	have	0
there	there	a-acp	there	there	0
bene	bene	vbn	be	be	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
journey	journey	n1	journey	journey	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
the	the	dt	the	the	0
general	general	n1	general	general	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
spent	spent	vvn	spent	spend	0
some	some	d	some	some	0
more	more	dc	more	more	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
siege	siege	n1	siege	siege	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
place	place	n1	place	place	0
.	.	.	.	.	0
,	,	,	,	,	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
two	two	crd	two	two	0
last	last	ord	last	last	0
nights	nights	n2	nights	night	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
that	that	d	that	that	0
undertooke	undertooke	vvn	undertook	undertake	0
to	to	pc-acp	to	to	0
fire	fire	vvi	fire	fire	0
the	the	dt	the	the	0
higher	higher	jc	higher	high	0
towne	towne	n1	town	town	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
houses	houses	n2	houses	house	0
were	were	vbdr	were	be	0
builded	builded	vvn	built	build	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
water	water	n1	water	water	0
side	side	n1	side	side	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
within	within	p-acp	within	within	0
suspecting	suspecting	vvg	suspecting	suspect	0
as	as	c-acp	as	as	0
much	much	av-d	much	much	0
,	,	,	,	,	0
made	made	vvd	made	make	0
so	so	av	so	so	0
good	good	j	good	good	0
defence	defence	n1	defence	defence	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
prevented	prevented	vvd	prevented	prevent	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
our	our	po12	our	our	0
departure	departure	n1	departure	departure	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
fire	fire	n1	fire	fire	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
every	every	d	every	every	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
low	low	j	low	low	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
say	say	vvi	say	say	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
one	one	crd	one	one	0
house	house	n1	house	house	0
left	left	vvd	left	leave	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
base	base	j	base	base	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
cloister	cloister	n1	cloister	cloister	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
,	,	,	,	,	0
we	we	pns12	we	we	0
embarked	embarked	vvd	embarked	embark	0
our	our	po12	our	our	0
army	army	n1	army	army	0
without	without	p-acp	without	without	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
had	had	vhn	had	have	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
beaten	beaten	vvn	beaten	beat	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
at	at	p-acp	at	at	0
Puente	Puente	np1	Puente	Puente	0
de	de	fw-fr	de	de	0
Burgos	Burgos	np1	Burgos	Burgos	0
)	)	)	)	)	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
impossible	impossible	j	impossible	impossible	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
doubt	doubt	n1	doubt	doubt	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
attempted	attempted	vvn	attempted	attempt	0
something	something	pi	something	something	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
imbarking	imbarking	vvg	embarking	embark	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
appeared	appeared	vvd	appeared	appear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Commissary	Commissary	n1	Commissary	commissary	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
confessed	confessed	vvd	confessed	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
first	first	ord	first	first	0
night	night	n1	night	night	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
landing	landing	n-vvg	landing	land	0
the	the	dt	the	the	0
Marques	Marques	n2	Marks	mark	0
of	of	pp-f	of	of	0
Seralba	Seralba	np1	Seralba	Seralba	0
writ	writ	vvd	writ	write	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Conde	Conde	n1	Cond	conde	0
de	de	fw-fr	de	de	0
Altemira	Altemira	np1	Altemira	Altemira	0
,	,	,	,	,	0
the	the	dt	the	the	0
Conde	Conde	n1	Cond	conde	0
de	de	fw-fr	de	de	0
Andrada	Andrada	np1	Andrada	Andrada	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
Terneis	Terneis	n2	Terneis	ternei	0
de	de	fw-fr	de	de	0
Santisso	Santisso	np1	Santisso	Santisso	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
all	all	d	all	all	0
the	the	dt	the	the	0
forces	forces	n2	forces	force	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
494	494	crd	494	494	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
could	could	vmd	could	can	0
possible	possible	av-j	possible	possible	0
raise	raise	vvi	raise	raise	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
no	no	dx	no	no	0
way	way	n1	way	way	0
so	so	av	so	so	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
assure	assure	vvi	assure	assure	0
that	that	d	that	that	0
place	place	n1	place	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
an	an	dt	and	a	0
army	army	n1	army	army	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
wherewithal	wherewithal	c-crq	wherewithal	wherewithal	0
!	!	!	!	!	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
either	either	av-d	either	either	0
besiege	besiege	vvi	besiege	besiege	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
base	base	j	base	base	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
get	get	vvi	get	get	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
lie	lie	vvi	lie	lie	0
betweene	betweene	p-acp	between	between	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
our	our	po12	our	our	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
imbarking	imbarking	vvg	embarking	embark	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
advantage	advantage	n1	advantage	advantage	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
above	above	p-acp	above	above	0
15000	15000	crd	15000	15000	0
souldiers	souldiers	n2	soldiers	soldier	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
commande-ments	commande-ments	j	commandments	commandments	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
After	After	c-acp	After	after	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
put	put	vvn	put	put	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
so	so	av	so	so	0
contrary	contrary	j-jn	contrary	contrary	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
under	under	p-acp	under	under	0
nine	nine	crd	nine	nine	0
dayes	dayes	n2	days	day	0
recover	recover	vvi	recover	recover	0
the	the	dt	the	the	0
Burlings	Burlings	n2	Burlings	burling	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
passage	passage	n1	passage	passage	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
thirteenth	thirteenth	ord	thirteenth	thirteenth	0
day	day	n1	day	day	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Essex	Essex	np1	Essex	Essex	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
M.	M.	n1	M.	m.	0
Walter	Walter	np1	Walter	Walter	0
Devereux	Devereux	np1	Devereux	Devereux	0
his	his	po31	his	his	0
brother	brother	n1	brother	brother	0
(	(	(	(	(	0
a	a	dt	a	a	0
Gendeman	Gendeman	n1	Gendeman	gendeman	0
of	of	pp-f	of	of	0
woonderfull	woonderfull	j-vvn	wondered	wonder	0
great	great	j	great	great	0
hope	hope	n1	hope	hope	0
)	)	)	)	)	0
Sir	Sir	n1	Sir	sir	0
Roger	Roger	np1	Roger	Roger	0
Williams	Williams	npg1	Williams	William	0
Colonell	Colonell	n1	Colonel	colonel	0
generail	generail	j	generail	generail	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
footmen	footmen	n2	footmen	footman	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
Philip	Philip	np1	Philip	Philip	0
Butler	Butler	n1	Butler	butler	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
alwayes	alwayes	av	always	always	0
bene	bene	vbn	be	be	0
most	most	av-ds	most	most	0
inward	inward	j	inward	inward	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sir	Sir	n1	Sir	sir	0
Edward	Edward	np1	Edward	Edward	0
Wingfield	Wingfield	np1	Wingfield	Wingfield	0
,	,	,	,	,	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fleet	fleet	n1	fleet	fleet	0
.	.	.	.	.	1
The	The	dt	The	the	0
Earle	Earle	n1	Earl	earl	0
having	having	vhg	having	have	0
put	put	vvn	put	put	0
himselfe	himselfe	px31	himself	himself	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
journey	journey	n1	journey	journey	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hazzard	hazzard	vvi	hazard	hazard	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
great	great	j	great	great	0
fortune	fortune	n1	fortune	fortune	0
,	,	,	,	,	0
though	though	cs	though	though	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
advancement	advancement	n1	advancement	advancement	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
honourable	honourable	j	honourable	honourable	0
cariage	cariage	n1	carriage	carriage	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
men	men	n2	men	man	0
doth	doth	vdz	does	do	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
highly	highly	av-j	highly	high	0
esteemed	esteemed	vvn	esteemed	esteem	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
;	;	;	;	;	0
so	so	av	so	so	0
did	did	vdd	did	do	0
his	his	po31	his	his	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
forwardnesse	forwardnesse	n1	forwardness	forwardness	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
services	services	n2	services	service	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
woondered	woondered	vvn	wondered	wonder	0
at	at	p-acp	at	at	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
)	)	)	)	)	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
put	put	vvb	put	put	0
oflF	oflF	n1	oflF	oflf	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
winde	winde	n1	wind	wind	0
from	from	p-acp	from	from	0
Falmouth	Falmouth	np1	Falmouth	Falmouth	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
left	left	vvd	left	leave	0
Plimmouth	Plimmouth	np1	Plimmouth	Plymouth	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
lay	lay	vvd	lay	lie	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
importunity	importunity	n1	importunity	importunity	0
of	of	pp-f	of	of	0
messengers	messengers	n2	messengers	messenger	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
dayly	dayly	av-j	daily	daily	0
sent	sent	vvn	sent	send	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
returne	returne	n1	return	return	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
causes	causes	n2	causes	cause	0
more	more	av-dc	more	more	0
secret	secret	j-jn	secret	secret	0
to	to	p-acp	to	to	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
not	not	xx	not	not	0
knowing	knowing	vvg	knowing	know	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
place	place	n1	place	place	0
the	the	dt	the	the	0
Generals	Generals	n2	Generals	general	0
purposed	purposed	vvn	purposed	purpose	0
to	to	p-acp	to	to	0
land	land	n1	land	land	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
as	as	a-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
Cadiz	Cadiz	np1	Cadiz	Cadiz	0
in	in	p-acp	in	in	0
Andaluzia	Andaluzia	np1	Andaluzia	Andaluzia	0
,	,	,	,	,	0
and	and	cc	and	and	0
lay	lay	vvd	lay	lie	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
South	South	n1	South	south	0
Cape	Cape	n1	Cape	cape	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
tooke	tooke	vvd	took	take	0
some	some	d	some	some	0
ships	ships	n2	ships	ship	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
corne	corne	n1	corn	corn	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
them	them	pno32	them	they	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
fleet	fleet	n1	fleet	fleet	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
returne	returne	n1	return	return	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
fleet	fleet	n1	fleet	fleet	0
,	,	,	,	,	0
he	he	pns31	he	he	0
fell	fell	vvd	fell	fall	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Hands	Hands	n2	Hands	hand	0
of	of	pp-f	of	of	0
Bayon	Bayon	np1	Bayon	Bayon	0
;	;	;	;	;	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
which	which	r-crq	which	which	0
Cannas	Cannas	np1	Cannas	Cannas	0
standeth	standeth	vvz	stands	stand	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
he	he	pns31	he	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Sir	Sir	n1	Sir	sir	0
Roger	Roger	np1	Roger	Roger	0
Williams	Williams	np1	Williams	Williams	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
went	went	vvd	went	go	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
men	men	n2	men	man	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
,	,	,	,	,	0
that	that	cst	that	that	0
held	held	vvd	held	hold	0
guard	guard	n1	guard	guard	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
abide	abide	vvi	abide	abide	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fled	fled	vvd	fled	flee	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
495	495	crd	495	495	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
16	16	crd	16	16	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
landed	landed	vvd	landed	land	0
at	at	p-acp	at	at	0
Peniche	Peniche	np1	Peniche	Peniche	0
in	in	p-acp	in	in	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
shot	shot	n1	shot	shot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
castle	castle	n1	castle	castle	0
,	,	,	,	,	0
and	and	cc	and	and	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
waste	waste	n1	waste	waste	0
in	in	p-acp	in	in	0
water	water	n1	water	water	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
many	many	d	many	many	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
perill	perill	n1	peril	peril	0
of	of	pp-f	of	of	0
drowning	drowning	vvg	drowning	drown	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
was	was	vbds	was	be	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
went	went	vvd	went	go	0
high	high	j	high	high	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
overthrew	overthrew	vvd	overthrew	overthrow	0
one	one	crd	one	one	0
boat	boat	n1	boat	boat	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
five	five	crd	five	five	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
of	of	pp-f	of	of	0
Captaine	Captaine	n1	Captain	captain	0
Dolphins	Dolphins	n2	Dolphins	dolphin	0
men	men	n2	men	man	0
perished	perished	vvn	perished	perish	0
.	.	.	.	.	1
The	The	dt	The	the	0
enemy	enemy	n1	enemy	enemy	0
being	being	vbg	being	be	0
five	five	crd	five	five	0
companies	companies	n2	companies	company	0
of	of	pp-f	of	of	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
commandement	commandement	n1	commandment	commandment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Conde	Conde	n1	Cond	conde	0
de	de	fw-fr	de	de	0
Fuentes	Fuentes	np1	Fuentes	Fuentes	0
,	,	,	,	,	0
sallied	sallied	vvd	sallied	sally	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
landing	landing	vvg	landing	land	0
made	made	vvn	made	make	0
their	their	po32	their	their	0
approch	approch	n1	approach	approach	0
close	close	av-j	close	close	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
water	water	n1	water	water	0
side	side	n1	side	side	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Essex	Essex	np1	Essex	Essex	0
with	with	p-acp	with	with	0
Sir	Sir	n1	Sir	sir	0
Roger	Roger	np1	Roger	Roger	0
Williams	Williams	np1	Williams	Williams	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
having	having	vhg	having	have	0
landed	landed	vvn	landed	land	0
sufficient	sufficient	j	sufficient	sufficient	0
number	number	n1	number	number	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
two	two	crd	two	two	0
troups	troups	n2	troops	troop	0
,	,	,	,	,	0
left	left	vvd	left	leave	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
holde	holde	vvi	hold	hold	0
the	the	dt	the	the	0
way	way	n1	way	way	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
water	water	n1	water	water	0
side	side	n1	side	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
led	led	vvd	led	lead	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Sandhils	Sandhils	n2	Sandhils	sandhil	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
seeing	seeing	vvg	seeing	see	0
,	,	,	,	,	0
drew	drew	vvd	drew	draw	0
theirs	theirs	png32	theirs	they	0
likewise	likewise	av	likewise	likewise	0
further	further	av-jc	further	further	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
land	land	n1	land	land	0
;	;	;	;	;	0
not	not	xx	not	not	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
conjectured	conjectured	vvd	conjectured	conjecture	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
encounter	encounter	vvi	encounter	encounter	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
indeed	indeed	av	indeed	indeed	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
speedy	speedy	j	speedy	speedy	0
passage	passage	n1	passage	passage	0
away	away	av	away	away	0
:	:	:	:	:	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
charged	charged	vvn	charged	charge	0
by	by	p-acp	by	by	0
ours	ours	png12	ours	we	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Colonell	Colonell	n1	Colonel	colonel	0
generail	generail	j	generail	generail	0
under	under	p-acp	under	under	0
Captaine	Captaine	n1	Captain	captain	0
Jackson	Jackson	np1	Jackson	Jackson	0
,	,	,	,	,	0
they	they	pns32	they	they	0
stood	stood	vvd	stood	stand	0
the	the	dt	the	the	0
same	same	d	same	same	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
push	push	n1	push	push	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pike	pike	n1	pike	pike	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
charge	charge	n1	charge	charge	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
push	push	n1	push	push	0
,	,	,	,	,	0
Captaine	Captaine	n1	Captain	captain	0
Robert	Robert	np1	Robert	Robert	0
Piew	Piew	n1	Piew	piew	0
was	was	vbds	was	be	0
slaine	slaine	vvn	slain	slay	0
.	.	.	.	.	1
The	The	dt	The	the	0
enemy	enemy	n1	enemy	enemy	0
being	being	vbg	being	be	0
fled	fled	vvn	fled	flee	0
further	further	jc	further	further	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
reason	reason	n1	reason	reason	0
